Getting declarations... 5222 found
(caching disabled)
Checking: true_eq_false_of_false... ok
Checking: Nat.beq.eq_1... ok
Checking: Thunk.bind... ok
Checking: MonadWithReader.recOn... ok
Checking: Lean.Meta.EtaStructMode.all.elim... ok
Checking: Lean.Parser.Tactic.eqRefl... ok
Checking: Fin.ofNat'... ok
Checking: Lean.Parser.Tactic.revert... ok
Checking: Nat.instTransLtLe... ok
Checking: Lean.hexnumKind... ok
Checking: AndThen.rec... ok
Checking: AndThen.casesOn... ok
Checking: AndThen.noConfusionType... ok
Checking: instCoeTCOfCoe_1... ok
Checking: iff_iff_implies_and_implies... ok
Checking: iff_def... ok
Checking: iff_def'... ok
Checking: USize.decEq._proof_1... ok
Checking: USize.decEq._proof_2... ok
Checking: USize.decEq... ok
Checking: PSigma._sizeOf_1... ok
Checking: PSigma._sizeOf_inst... ok
Checking: PSigma.mk.sizeOf_spec... ok
Checking: Std.LawfulRightIdentity.casesOn... ok
Checking: Lean.Grind.Config.gen... ok
Checking: Subtype.mk.noConfusion... ok
Checking: Subtype.mk.inj... ok
Checking: PSum.nonemptyLeft... ok
Checking: MonadReaderOf.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.assumption... ok
Checking: Array.mkArray8... ok
Checking: Lean.Syntax.node8... ok
Checking: Seq.recOn... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq.match_5... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq.match_3... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq._proof_1... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq._proof_2... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq._proof_3... ok
Checking: Prod.Lex.instDecidableRelOfDecidableEq... ok
Checking: Lean.Meta.Simp.Config.index... ok
Checking: Fin.castLE._proof_1... ok
Checking: Fin.castLE... ok
Checking: Lean.Parser.Tactic.Grind.setConfig... ok
Checking: Std.LawfulLeftIdentity.left_id... ok
Checking: Nat.add_div_left... ok
Checking: MonadReader.ctorIdx... ok
Checking: AndThen.noConfusion... ok
Checking: Lean.Macro.Exception.ctorElim... ok
Checking: Lean.Macro.Exception.error.elim... ok
Checking: Nat.lt_of_add_one_le... ok
Checking: wfParam... ok
Checking: Lean.NameGenerator.mk.injEq... ok
Checking: Nat.lt_succ_iff... ok
Checking: Nat.lt_succ_iff_lt_or_eq... ok
Checking: Nat.eq_of_lt_succ_of_not_lt... ok
Checking: Lean.Meta.LiftLetsConfig._sizeOf_1... ok
Checking: Lean.Meta.LiftLetsConfig._sizeOf_inst... ok
Checking: Lean.Meta.LiftLetsConfig.mk.sizeOf_spec... ok
Checking: Task.ctorIdx... ok
Checking: Bool.and_false... ok
Checking: Function.false_comp... ok
Checking: Lean.maxRecDepthErrorMessage... ok
Checking: Lean.Macro.withIncRecDepth... ok
Checking: term_|||_... ok
Checking: decide_eq_false_iff_not._simp_1... ok
Checking: not_decide_eq_true... ok
Checking: USize.ofBitVec.injEq... ok
Checking: Bool.not_eq_true'... ok
Checking: Lean.Module.header... ok
Checking: Std.Asymm.asymm... ok
Checking: UInt16.ofNatLT... ok
Checking: Nat.le_of_not_lt... ok
Checking: Nat.not_lt_eq... ok
Checking: Nat.not_gt_eq... ok
Checking: instTransEq_1... ok
Checking: PLift.ctorIdx... ok
Checking: Substring.Raw.bsize... ok
Checking: Lean.Grind.Config.zetaDelta... ok
Checking: stx_,*,?... ok
Checking: Nat.add_lt_add... ok
Checking: Lean.runMeta... ok
Checking: Std.Symm.rec... ok
Checking: Std.Symm.recOn... ok
Checking: and_self_right... ok
Checking: Fin.succ.match_1... ok
Checking: Nat.le_of_not_le... ok
Checking: Nat.le_of_not_ge... ok
Checking: Lean.Parser.Tactic.mspecMacro... ok
Checking: Std.Symm.casesOn... ok
Checking: Lean.Grind.genPattern... ok
Checking: Nat.two_mul... ok
Checking: Squash.lift._proof_1... ok
Checking: Squash.lift... ok
Checking: HShiftLeft.ctorIdx... ok
Checking: PSigma.instWellFoundedRelation... ok
Checking: Fin.val_congr... ok
Checking: Union.recOn... ok
Checking: Lean.Macro.throwError... ok
Checking: ForIn.noConfusionType... ok
Checking: ForIn.noConfusion... ok
Checking: ForIn.mk.noConfusion... ok
Checking: Std.Total.rec... ok
Checking: Std.Total.casesOn... ok
Checking: Subtype.ctorIdx... ok
Checking: Nat.pow_add_one... FAIL
Checking: Lean.Parser.Tactic.funCases... ok
Checking: beq_self_eq_true... ok
Checking: Lean.Parser.Category.doElem... ok
Checking: String.isValidUTF8... ok
Checking: Trans.casesOn... ok
Checking: Lean.Parser.Tactic.specialize... ok
Checking: PSigma.skipLeft._proof_1... ok
Checking: PSigma.skipLeft... ok
Checking: Lean.Meta.ExtractLetsConfig.underBinder... ok
Checking: Lean.Parser.Tactic.normCast0... ok
Checking: Trans.noConfusionType... ok
Checking: Trans.noConfusion... ok
Checking: Trans.mk.noConfusion... ok
Checking: _private.Init.Data.Fin.Basic.0.Fin.exists_iff.match_1_1... ok
Checking: _private.Init.Data.Fin.Basic.0.Fin.exists_iff.match_1_3... ok
Checking: Fin.exists_iff... ok
Checking: Lean.Meta.DSimp.Config.mk.inj... ok
Checking: Nat.instOrOp... ok
Checking: EStateM.adaptExcept.match_1... ok
Checking: SMul.recOn... ok
Checking: HOrElse.mk.noConfusion... ok
Checking: Lean.Meta.Simp.ConfigCtx._sizeOf_1... ok
Checking: Lean.Meta.Simp.ConfigCtx._sizeOf_inst... ok
Checking: Lean.Meta.Simp.ConfigCtx.mk.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.mrevertMacro... ok
Checking: Task.bind... ok
Checking: Lean.Meta.TransparencyMode.reducible.sizeOf_spec... ok
Checking: instInhabitedPNonScalar... ok
Checking: Lean.Parser.Tactic.simp... ok
Checking: DoResultPRBC.pure.injEq... ok
Checking: Lean.Meta.instBEqTransparencyMode.beq... ok
Checking: HasEquiv.noConfusion... ok
Checking: Lean.MacroScopesView.ctorIdx... ok
Checking: ForIn.forIn... ok
Checking: Lean.Syntax.brecOn... ok
Checking: Membership.noConfusion... ok
Checking: Membership.mk.noConfusion... ok
Checking: imp_congr... ok
Checking: HOr.hOr... ok
Checking: Fin.rev._proof_1... ok
Checking: Fin.rev... ok
Checking: Lean.MonadRef.mk.noConfusion... ok
Checking: Sum.inr.noConfusion... ok
Checking: Sum.inr.inj... ok
Checking: MonadLift.mk.noConfusion... ok
Checking: Lean.Name.num.inj... ok
Checking: Lean.ParserDescr.sepBy.sizeOf_spec... ok
Checking: instCoeTOfCoeDep... ok
Checking: HAndThen.recOn... ok
Checking: Lean.Grind.GrobnerConfig.toNoopConfig... ok
Checking: Lean.MacroScopesView._sizeOf_1... ok
Checking: Lean.MacroScopesView._sizeOf_inst... ok
Checking: Lean.MacroScopesView.mk.sizeOf_spec... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_right.match_1_3... ok
Checking: Nat.eq_zero_of_le_zero... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_right.match_1_1... ok
Checking: Nat.mul_le_mul_right... ok
Checking: Nat.mul_le_mul... ok
Checking: Nat.pow_le_pow_right... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_iff_le_not_le.match_1_1... ok
Checking: Nat.lt_iff_le_not_le... ok
Checking: Nat.lt_iff_le_and_not_ge... ok
Checking: instInhabitedNonScalar.default... ok
Checking: instInhabitedNonScalar... ok
Checking: MonadStateOf.mk.noConfusion... ok
Checking: Std.LawfulRightIdentity.toRightIdentity... ok
Checking: List.nil.elim... ok
Checking: instBEqProd... ok
Checking: term_||_... ok
Checking: Lean.Parser.Tactic.rewrites?... ok
Checking: Nat.min... ok
Checking: List.toArray... ok
Checking: Nat.le_of_add_left_le... ok
Checking: Nat.add_one... ok
Checking: DoResultPRBC.continue.injEq... ok
Checking: Iff.subst... ok
Checking: Prod.RProd.casesOn... ok
Checking: NonScalar.mk.injEq... ok
Checking: letFun... ok
Checking: String.ctorIdx... ok
Checking: MonadWithReader.mk.noConfusion... ok
Checking: Lean.Meta.Simp.Config.ctorIdx... ok
Checking: Sum.recOn... ok
Checking: HAppend.mk.noConfusion... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_1... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_5... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_3... ok
Checking: Decidable.not_and_iff_or_not... ok
Checking: Lean.fieldIdxKind... ok
Checking: precArg... ok
Checking: stx_,+,?... ok
Checking: Nat.add_one_sub_one... ok
Checking: Lean.Parser.Tactic.tacticNomatch_,,... ok
Checking: Lean.SourceInfo.synthetic.sizeOf_spec... ok
Checking: term_$__... ok
Checking: Lean.Parser.Tactic.applyRfl... ok
Checking: OrOp.or... ok
Checking: instHOrOfOrOp... ok
Checking: Lean.Meta.Simp.Config.letToHave... ok
Checking: Lean.instInhabitedSourceInfo... ok
Checking: Lean.Macro.Exception.recOn... ok
Checking: Lean.Meta.Simp.ConfigCtx.ctorIdx... ok
Checking: Prod.Lex.right'... ok
Checking: Bool.not_eq_false'... ok
Checking: Lean.TSyntax.ctorIdx... ok
Checking: CoeHead.coe... ok
Checking: DoResultPRBC.pure.inj... ok
Checking: OrElse.orElse... ok
Checking: instHOrElseOfOrElse... ok
Checking: Lean.Parser.Tactic.Grind.finishTrace... ok
Checking: Nat.div.go.congr_simp... ok
Checking: Append.recOn... ok
Checking: HMod.ctorIdx... ok
Checking: term~~~_... ok
Checking: Lean.Parser.Tactic.Grind.sorry... ok
Checking: Div.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticSimpa!_... ok
Checking: NatPow.mk.noConfusion... ok
Checking: ForIn.recOn... ok
Checking: dite_cond_congr... ok
Checking: Lean.Parser.Attr.simp... ok
Checking: Lean.Parser.Tactic.mconstructorMacro... ok
Checking: Nat.zero_ne_add_one... ok
Checking: Lean.Parser.Tactic.funInduction... ok
Checking: Acc.ndrecOn... ok
Checking: Lean.Parser.Tactic.rename... ok
Checking: instDecidableEqPUnit... ok
Checking: Prod.ctorIdx... ok
Checking: instCoeOutOfCoeFun... ok
Checking: MProd.mk.inj... ok
Checking: term_<$>_... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_&&_... ok
Checking: Mul.noConfusion... ok
Checking: Mul.mk.noConfusion... ok
Checking: HOr.recOn... ok
Checking: Nat.mod_eq_sub_div_mul... ok
Checking: congrFun... ok
Checking: Coe.ctorIdx... ok
Checking: Lean.Meta.Simp.defaultMaxSteps... ok
Checking: Lean.Meta.TransparencyMode.toCtorIdx... ok
Checking: Lean.Meta.Simp.Config.beta... ok
Checking: SeqRight.ctorIdx... ok
Checking: Lean.Parser.Tactic.withAnnotateState... ok
Checking: String.toSubstring'... ok
Checking: Array.mkEmpty... ok
Checking: forall_false... ok
Checking: tacticGet_elem_tactic_trivial... ok
Checking: Except.error.inj... ok
Checking: Lean.runCmd... ok
Checking: Nat.shiftRight_zero... ok
Checking: term_^_... ok
Checking: Lean.Macro.Exception.unsupportedSyntax.elim... ok
Checking: Lean.PrettyPrinter.Unexpander... ok
Checking: Thunk.fn_eq_fnImpl... ok
Checking: Lean.Macro.Exception.error.noConfusion... ok
Checking: UInt8.le... ok
Checking: Lean.instMonadRefOfMonadLiftOfMonadFunctor... ok
Checking: Lean.Grind.CutsatConfig.mk.injEq... ok
Checking: tacticDecreasing_trivial_pre_omega... ok
Checking: MProd.ctorIdx... ok
Checking: Nat.le_or_eq_of_le_add_one... ok
Checking: Lean.Macro.Context._sizeOf_1... ok
Checking: Lean.Macro.Context._sizeOf_inst... ok
Checking: Lean.Macro.Context.mk.sizeOf_spec... ok
Checking: Nat.instCommutativeHMul... ok
Checking: instInhabitedUInt16._proof_1... ok
Checking: instInhabitedUInt16... ok
Checking: OrElse.rec... ok
Checking: OrElse.casesOn... ok
Checking: OrElse.noConfusionType... ok
Checking: Inv.noConfusionType... ok
Checking: Inv.noConfusion... ok
Checking: term_::_... ok
Checking: Lean.ParserDescr.node.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.withUnfoldingAll... ok
Checking: Monad.ctorIdx... ok
Checking: Sub.mk.noConfusion... ok
Checking: Bool.sizeOf_eq_one... ok
Checking: termIfThenElse... ok
Checking: HomogeneousPow.noConfusionType... ok
Checking: HomogeneousPow.noConfusion... ok
Checking: HomogeneousPow.mk.noConfusion... ok
Checking: instMinUInt32... ok
Checking: Std.Commutative.comm... ok
Checking: Nat.beq.eq_2... ok
Checking: Lean.Parser.Tactic.DecideConfig.ctorIdx... ok
Checking: HMod.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.one_mod_eq_zero_iff.match_1_1... ok
Checking: Nat.zero_ne_one._simp_1... ok
Checking: Nat.lt_of_sub_eq_succ... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_one_ne_zero.match_1_1... ok
Checking: Nat.add_one_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.one_mod_eq_zero_iff._simp_1_3... ok
Checking: Nat.one_mod_eq_zero_iff... ok
Checking: LawfulBEq.recOn... ok
Checking: Lean.Syntax.brecOn_1.eq... ok
Checking: instAssociativeAnd... ok
Checking: Lean.Parser.Tactic.mstopMacro... ok
Checking: term_*>_... ok
Checking: Nat.mul_mod_right... ok
Checking: Nat.max... ok
Checking: Array.mk.inj... ok
Checking: PULift.down_up... ok
Checking: UInt64.ofBitVec.inj... ok
Checking: instInhabitedTask.default... ok
Checking: instInhabitedTask... ok
Checking: Lean.Meta.Simp.Config.decide... ok
Checking: HXor.recOn... ok
Checking: EStateM.Backtrackable.ctorIdx... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.isIdent.match_1... ok
Checking: Lean.Syntax.isIdent... ok
Checking: Std.Commutative.recOn... ok
Checking: Std.LawfulCommIdentity.toLawfulIdentity... ok
Checking: PSum.recOn... ok
Checking: Equivalence.recOn... ok
Checking: OfNat.recOn... ok
Checking: Lean.ParserDescr.symbol.sizeOf_spec... ok
Checking: Lean.Meta.Simp.neutralConfig... ok
Checking: Std.LawfulLeftIdentity.toLeftIdentity... ok
Checking: Lean.MonadRef.recOn... ok
Checking: Lean.ParserDescr.unicodeSymbol.sizeOf_spec... ok
Checking: Std.LawfulRightIdentity.right_id... ok
Checking: Thunk.sizeOf_eq... ok
Checking: term{}... ok
Checking: MonadFunctor.noConfusion... ok
Checking: Lean.Parser.Tactic.dbgTrace... ok
Checking: Lean.Parser.discrTreeSimpKeyCmd... ok
Checking: term_+_... ok
Checking: Nat.lt_iff_le_and_ne... ok
Checking: CoeOut.ctorIdx... ok
Checking: Lean.NameGenerator._sizeOf_1... ok
Checking: Lean.NameGenerator._sizeOf_inst... ok
Checking: Lean.NameGenerator.mk.sizeOf_spec... ok
Checking: Lean.ParserDescr.parser.noConfusion... ok
Checking: Acc.ndrec... ok
Checking: CoeOut.noConfusionType... ok
Checking: CoeOut.noConfusion... ok
Checking: CoeOut.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.show... ok
Checking: Lean.Parser.Tactic.tacticRfl... ok
Checking: Nat.mul_pow... ok
Checking: Lean.Name.recOn... ok
Checking: DoResultPR.return.injEq... ok
Checking: Lean.Parser.Tactic.fail... ok
Checking: Lean.Macro.throwErrorAt... ok
Checking: Lean.Parser.Tactic.simpAll... ok
Checking: Fin.land._proof_1... ok
Checking: Fin.land... ok
Checking: Fin.instAndOp... ok
Checking: Function.comp_id... ok
Checking: DoResultPRBC.break.noConfusion... ok
Checking: DoResultPRBC.break.inj... ok
Checking: MonadExcept.tryCatch... ok
Checking: MonadExcept.orElse... ok
Checking: forall_prop_congr_dom... ok
Checking: Lean.Meta.EtaStructMode.all.sizeOf_spec... ok
Checking: Lean.Grind.Config.suggestions... ok
Checking: Nat.instAntisymmLe... ok
Checking: Lean.Parser.Tactic.Grind.showCases... ok
Checking: CoeHTC.ctorIdx... ok
Checking: Nat.mod_self... ok
Checking: CoeTC.recOn... ok
Checking: Lean.Meta.TransparencyMode.instances.elim... ok
Checking: Lean.Parser.Tactic.Grind.next... ok
Checking: sizeOf_nat... ok
Checking: instCoeHTCTOfCoeHTC... ok
Checking: SDiff.recOn... ok
Checking: Lean.Parser.Tactic.sleep... ok
Checking: Nat.mul_two... ok
Checking: EStateM.Result.error.inj... ok
Checking: Lean.Meta.ExtractLetsConfig.proofs... ok
Checking: term_<->_... ok
Checking: Std.IdempotentOp.idempotent... ok
Checking: instNonemptyOfInhabited... ok
Checking: Lean.Syntax.getId... ok
Checking: CoeHTCT.recOn... ok
Checking: Nat.div_self... ok
Checking: Lean.Name.brecOn.eq... ok
Checking: instDecidableEqPEmpty... ok
Checking: Lean.Parser.Tactic.DecideConfig.recOn... ok
Checking: Nat.not_lt_of_ge... ok
Checking: instInhabitedForInStep.default... ok
Checking: Inv.mk.noConfusion... ok
Checking: instInhabitedExcept... ok
Checking: Std.LawfulCommIdentity.recOn... ok
Checking: term_|>_... ok
Checking: Lean.byElab... ok
Checking: NatPow.ctorIdx... ok
Checking: Sum.inhabitedLeft... ok
Checking: Lean.Meta.Simp.instInhabitedConfig.default... ok
Checking: PLift.up.injEq... ok
Checking: term_≈_... ok
Checking: instDecidableEqProd._proof_1... ok
Checking: instDecidableEqProd._proof_2... ok
Checking: instDecidableEqProd._proof_3... ok
Checking: instDecidableEqProd... ok
Checking: Prod.map_fst... FAIL
Checking: CoeTC.ctorIdx... ok
Checking: BEq.noConfusion... ok
Checking: BEq.mk.noConfusion... ok
Checking: ULift.up.noConfusion... ok
Checking: ULift.up.injEq... ok
Checking: term_×'_... ok
Checking: Lean.infoTreesCmd... ok
Checking: term_∣_... ok
Checking: UInt8.recOn... ok
Checking: Std.LawfulRightIdentity.recOn... ok
Checking: instCoeOTC... ok
Checking: Std.Irrefl.irrefl... ok
Checking: CoeHTC.noConfusion... ok
Checking: Lean.Parser.Tactic.exact... ok
Checking: Acc.casesOn... ok
Checking: UInt8.ofNatLT... ok
Checking: instInhabitedUInt8._proof_1... ok
Checking: instInhabitedUInt8... ok
Checking: EStateM.run... ok
Checking: Coe.recOn... ok
Checking: Membership.ctorIdx... ok
Checking: Lean.Syntax.brecOn.eq... ok
Checking: Lean.Meta.ExtractLetsConfig.mk.injEq... ok
Checking: Nat.not_add_one_le_self... ok
Checking: Lean.Parser.Tactic.omega... ok
Checking: Bool.toCtorIdx... ok
Checking: Lean.command_code_action... ok
Checking: Lean.Name.anonymous.sizeOf_spec... ok
Checking: Lean.MonadQuotation.withFreshMacroScope... ok
Checking: Lean.TSyntaxArray.raw... ok
Checking: instInhabitedPUnit... ok
Checking: OrOp.mk.noConfusion... ok
Checking: MonadReaderOf.ctorIdx... ok
Checking: Lean.ParserDescr.const.sizeOf_spec... ok
Checking: Lean.Syntax.getArg... ok
Checking: instNonemptyForall... ok
Checking: Append.noConfusion... ok
Checking: MonadLift.ctorIdx... ok
Checking: HSMul.ctorIdx... ok
Checking: Lean.Meta.Simp.instInhabitedConfig... ok
Checking: Nat.ctorElimType... ok
Checking: Nat.ctorElim... ok
Checking: Nat.zero.elim... ok
Checking: Lean.Syntax.getArgs... ok
Checking: term{_:_//_}... ok
Checking: LawfulSingleton.insert_empty_eq... ok
Checking: Lean.Parser.Category.tactic... ok
Checking: Inter.casesOn... ok
Checking: Inter.noConfusionType... ok
Checking: Inter.noConfusion... ok
Checking: Lean.NameGenerator.recOn... ok
Checking: Lean.Meta.Simp.Config.autoUnfold... ok
Checking: MonadExcept.recOn... ok
Checking: MonadWithReaderOf.recOn... ok
Checking: PSigma.mk.inj... ok
Checking: precMin1... ok
Checking: instIdempotentOpBoolOr... ok
Checking: Max.ctorIdx... ok
Checking: Lean.Meta.Occurrences.neg.injEq... ok
Checking: instCoeTC... ok
Checking: instSubsingletonPUnit... ok
Checking: Or.intro_right... ok
Checking: Lean.Meta.TransparencyMode.default.elim... ok
Checking: Prod.mk.injEq... ok
Checking: Lean.ParserDescr.trailingNode.noConfusion... ok
Checking: term_!=_... ok
Checking: Lean.Grind.Config.splitIndPred... ok
Checking: EStateM.Backtrackable.recOn... ok
Checking: Lean.mkAtom... ok
Checking: Lean.Parser.Tactic.simpa... ok
Checking: Lean.Meta.Simp.ConfigCtx.toConfig... ok
Checking: termWithout_expected_type_... ok
Checking: OrOp.ctorIdx... ok
Checking: instInhabitedTrue.default... ok
Checking: instInhabitedTrue... ok
Checking: instInhabitedForallOfMonad... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_inj.match_1_1... ok
Checking: Nat.pred_inj... ok
Checking: EStateM.adaptExcept... ok
Checking: Lean.Parser.Tactic.Grind.first... ok
Checking: Lean.ParserDescr.recOn... ok
Checking: Option.recOn... ok
Checking: Lean.Grind.Config.extAll... ok
Checking: Lean.Parser.Attr.grind... ok
Checking: or_self_left... ok
Checking: Lean.Parser.Tactic.Grind.grindAdmit... ok
Checking: SDiff.ctorIdx... ok
Checking: ForInStep.yield.injEq... ok
Checking: CoeT.mk.noConfusion... ok
Checking: EmptyCollection.recOn... ok
Checking: Lean.Name.mkStr8... ok
Checking: HasSSubset.recOn... ok
Checking: Lean.Macro.Exception.error.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.Grind.have... ok
Checking: Or.neg_resolve_right... ok
Checking: Nat.sub_ne_zero_iff_lt... ok
Checking: Lean.Syntax.TSepArray._sizeOf_1... ok
Checking: Lean.Syntax.TSepArray._sizeOf_inst... ok
Checking: Lean.Syntax.TSepArray.mk.sizeOf_spec... ok
Checking: AndOp.recOn... ok
Checking: Lean.ParserDescr.sepBy1.sizeOf_spec... ok
Checking: instLEUInt8... ok
Checking: UInt8.decLe... ok
Checking: USize._sizeOf_1... ok
Checking: USize._sizeOf_inst... ok
Checking: USize.ofBitVec.sizeOf_spec... ok
Checking: instIdempotentOpOr... ok
Checking: _private.Init.Prelude.0.instNonemptyOfMonad.match_1... ok
Checking: instNonemptyOfMonad... ok
Checking: Nat.add_one_ne_self... ok
Checking: Lean.MonadQuotation.recOn... ok
Checking: strictOr... ok
Checking: Sigma.fst... ok
Checking: Lean.Syntax.SepArray.elemsAndSeps... ok
Checking: instDecidableEqRaw.match_3... ok
Checking: _private.Init.Prelude.0.isValidChar_UInt32.match_1_1... ok
Checking: _private.Init.Prelude.0.isValidChar_UInt32... ok
Checking: Char.ofNatAux._private_1... ok
Checking: Char.ofNatAux... ok
Checking: Char.ofNat._proof_1... ok
Checking: Char.ofNat._proof_2... ok
Checking: Char.ofNat... ok
Checking: Lean.Parser.Tactic.Grind.ring... ok
Checking: iff_congr... ok
Checking: Inter.mk.noConfusion... ok
Checking: Lean.ParserDescr.unicodeSymbol.noConfusion... ok
Checking: Lean.Syntax.SepArray._sizeOf_1... ok
Checking: Lean.Syntax.SepArray._sizeOf_inst... ok
Checking: Lean.Syntax.SepArray.mk.sizeOf_spec... ok
Checking: term_\_... ok
Checking: instCoeOTCOfCoeTC... ok
Checking: iff_true_right... ok
Checking: Std.RightIdentity.recOn... ok
Checking: Lean.Syntax.node.inj... ok
Checking: ByteArray.IsValidUTF8.recOn... ok
Checking: Lean.Parser.Tactic.Grind.instantiate... ok
Checking: instMonadEvalOfMonadLift... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.zero_lt_sub_of_lt.match_1_1... ok
Checking: Nat.zero_lt_sub_of_lt... ok
Checking: Nat.sub_succ_lt_self... ok
Checking: Prod.recOn... ok
Checking: not_not_of_not_imp... ok
Checking: Function.comp_apply... ok
Checking: Nat.eq_zero_of_not_pos... ok
Checking: HSub.ctorIdx... ok
Checking: Lean.Macro.expandMacro?... ok
Checking: Dvd.noConfusion... ok
Checking: Dvd.mk.noConfusion... ok
Checking: instNonemptyProd... ok
Checking: Lean.Parser.Tactic.mrightMacro... ok
Checking: Nat.ctor_eq_zero... ok
Checking: Lean.Syntax.Preresolved.namespace.noConfusion... ok
Checking: term_×_... ok
Checking: DoResultPRBC.break.sizeOf_spec... ok
Checking: imp_not_self... ok
Checking: Hashable.noConfusionType... ok
Checking: Hashable.noConfusion... ok
Checking: Lean.Macro.Methods.recOn... ok
Checking: term_∧_... ok
Checking: Sum.inr.elim... ok
Checking: DoResultBC.break.elim... ok
Checking: imp_iff_right... ok
Checking: true_imp_iff... ok
Checking: MonadLiftT.ctorIdx... ok
Checking: Lean.Parser.Tactic.tacticRwa__... ok
Checking: CoeHTC.mk.noConfusion... ok
Checking: Task._sizeOf_1... ok
Checking: Task._sizeOf_inst... ok
Checking: Task.pure.sizeOf_spec... ok
Checking: MProd.fst... ok
Checking: CoeTail.recOn... ok
Checking: Quotient.rec... ok
Checking: Nat.instTransLeLt... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen<=_... ok
Checking: DoResultSBC.continue.inj... ok
Checking: Eq.recOn... ok
Checking: _private.Init.Core.0.eqRec_heq.match_1_1... ok
Checking: eqRec_heq... ok
Checking: Lean.Parser.Tactic.repeat1'... ok
Checking: instDecidableDite... ok
Checking: recSubsingleton... ok
Checking: PULift.ctorIdx... ok
Checking: instInhabitedProp... ok
Checking: Lean.Meta.DSimp.Config.zetaUnused... ok
Checking: Subtype.mk.injEq... ok
Checking: PSigma.Lex.recOn... ok
Checking: Lean.Parser.Tactic.Grind.showTrue... ok
Checking: Nat.blt_eq... ok
Checking: Nat.mul_add_mod_self_left... ok
Checking: Subsingleton.recOn... ok
Checking: OrElse.recOn... ok
Checking: Lean.Parser.Tactic.tacticUnhygienic_... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_lt_sub_left.match_1_1... ok
Checking: Nat.sub_lt_sub_left... ok
Checking: term_⊆_... ok
Checking: Lean.Grind.Config.mbtc... ok
Checking: dite_cond_eq_true... ok
Checking: Add.mk.noConfusion... ok
Checking: ULift.up_down... ok
Checking: Fin.instDiv... ok
Checking: Relation.TransGen.trans... ok
Checking: Lean.numLitKind... ok
Checking: Lean.Parser.Tactic.Grind.grind_ref__1... ok
Checking: Sum.nonemptyLeft... ok
Checking: Lean.Parser.Tactic.liftLets... ok
Checking: Std.Total.recOn... ok
Checking: ForIn'.forIn'... ok
Checking: Lean.Parser.commandSeal__... ok
Checking: Lean.Parser.Tactic.nativeDecide... ok
Checking: Bool.true.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.tacticNofun... ok
Checking: eq_comm... ok
Checking: HOrElse.recOn... ok
Checking: Substring.Raw.mk.sizeOf_spec... ok
Checking: PUnit.eq_punit... ok
Checking: Std.Refl.refl... ok
Checking: Lean.Parser.Tactic.mpureIntroMacro... ok
Checking: Lean.reduceBool... ok
Checking: Lean.ofReduceBool... ok
Checking: Hashable.recOn... ok
Checking: Nat.succ.elim... ok
Checking: Lean.Meta.DSimp.Config.beta... ok
Checking: Std.LawfulCommIdentity.casesOn... ok
Checking: Hashable.hash... ok
Checking: HMul.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.casesTrace... ok
Checking: or_self_right... ok
Checking: Lean.Parser.Tactic.showTerm... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_pred_eq_of_ne_zero.match_1_1... ok
Checking: Nat.succ_pred_eq_of_ne_zero... ok
Checking: Fin.instShiftRight... ok
Checking: Fin.instShiftLeft... ok
Checking: PSigma.lexNdep... ok
Checking: Nat.mul_le_mul_right_iff... ok
Checking: Nat.lt_add_one_iff_lt_or_eq... ok
Checking: PProd._sizeOf_1... ok
Checking: PProd._sizeOf_inst... ok
Checking: PProd.mk.sizeOf_spec... ok
Checking: OrElse.noConfusion... ok
Checking: OrElse.mk.noConfusion... ok
Checking: ULift.up.inj... ok
Checking: MonadFunctor.mk.noConfusion... ok
