Getting declarations... 4201 found
(caching disabled)
Checking: MonadFunctorT.monadMap... ok
Checking: instMonadFunctorTOfMonadFunctor... ok
Checking: Lean.Parser.Tactic.generalizeArg... ok
Checking: Lean.TSyntax.recOn... ok
Checking: NatPow.mk.noConfusion... ok
Checking: ForIn.recOn... ok
Checking: Lean.Parser.Attr.simp... ok
Checking: Lean.Parser.Tactic.mconstructorMacro... ok
Checking: AndOp.rec... ok
Checking: AndOp.casesOn... ok
Checking: AndOp.noConfusionType... ok
Checking: AndOp.noConfusion... ok
Checking: Option.max_none_none... ok
Checking: String.ofByteArray.injEq... ok
Checking: PEmpty... ok
Checking: Lean.Parser.Tactic.funInduction... ok
Checking: Iff.rec... ok
Checking: Not.elim... ok
Checking: iff_of_false... ok
Checking: iff_false_left... ok
Checking: Std.Total.total... ok
Checking: Lean.Parser.Tactic.rename... ok
Checking: PUnit.casesOn... ok
Checking: PUnit.ext... ok
Checking: instDecidableEqPUnit... ok
Checking: monadFunctorRefl... ok
Checking: Std.Refl... ok
Checking: Std.Refl.mk... ok
Checking: Prod.ctorIdx... ok
Checking: CoeOut... ok
Checking: CoeOut.mk... ok
Checking: CoeFun.coe... ok
Checking: instCoeOutOfCoeFun... ok
Checking: UInt64.rec... ok
Checking: UInt64.recOn... ok
Checking: ULift... ok
Checking: ULift.up... ok
Checking: Lean.Name.str.injEq... ok
Checking: Complement.casesOn... ok
Checking: Complement.noConfusionType... ok
Checking: Complement.noConfusion... ok
Checking: Lean.Syntax.noConfusion... ok
Checking: Lean.Syntax.atom.noConfusion... ok
Checking: Lean.Syntax.atom.injEq... ok
Checking: MProd.mk.inj... ok
Checking: Alternative.orElse... ok
Checking: term_<$>_... ok
Checking: Lean.Parser.Tactic.tacticAssumption_mod_cast_... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_&&_... ok
Checking: Mul.noConfusion... ok
Checking: Mul.mk.noConfusion... ok
Checking: PSum.inr.inj... ok
Checking: HOr.rec... ok
Checking: HOr.recOn... ok
Checking: Option.bind_some... ok
Checking: EmptyCollection.ctorIdx... ok
Checking: Option.getD.match_1... ok
Checking: Option.map... ok
Checking: Option.map_none... ok
Checking: MonadEvalT.noConfusion... ok
Checking: ULift.rec... ok
Checking: Lean.Parser.Tactic.bvNormalizeMacro... ok
Checking: congrFun... ok
Checking: Coe.ctorIdx... ok
Checking: HasSSubset.mk.noConfusion... ok
Checking: Std.LawfulCommIdentity... ok
Checking: Std.LawfulCommIdentity.mk... ok
Checking: SeqRight.ctorIdx... ok
Checking: instDecidableOr.match_1... ok
Checking: instDecidableOr._proof_1... ok
Checking: instDecidableOr... ok
Checking: Option.all_none... ok
Checking: Lean.Parser.Tactic.mpureMacro... ok
Checking: Lean.Name.mkStr3... ok
Checking: Lean.Parser.timeCmd... ok
Checking: Lean.Parser.Tactic.withAnnotateState... ok
Checking: HomogeneousPow.pow... ok
Checking: String.toSubstring'... ok
Checking: term_∩_... ok
Checking: Array.mkEmpty... ok
Checking: Decidable.byContradiction... ok
Checking: noConfusionTypeEnum... ok
Checking: tacticGet_elem_tactic_trivial... ok
Checking: instFunctorOption... ok
Checking: instMonadOption... ok
Checking: instAlternativeOption... ok
Checking: Except.error.inj... ok
Checking: _private.Init.Core.0.Exists.of_psigma_prop.match_1_1... ok
Checking: Exists.of_psigma_prop... ok
Checking: precMin... ok
Checking: instNonemptyMProd... ok
Checking: Lean.runCmd... ok
Checking: CoeTail.coe... ok
Checking: Lean.Syntax.TSepArray.elemsAndSeps... ok
Checking: term_^_... ok
Checking: Prod.fst... ok
Checking: Prod.snd... ok
Checking: Prod.lexLt... ok
Checking: Bind.ctorIdx... ok
Checking: Lean.Parser.Tactic.subst... ok
Checking: Lean.Macro.Exception.unsupportedSyntax.elim... ok
Checking: Lean.PrettyPrinter.Unexpander... ok
Checking: Lean.Macro.Methods.getCurrNamespace... ok
Checking: Thunk.fnImpl... ok
Checking: Thunk.fn_eq_fnImpl... ok
Checking: EmptyCollection.rec... ok
Checking: EmptyCollection.casesOn... ok
Checking: EmptyCollection.noConfusionType... ok
Checking: EmptyCollection.noConfusion... ok
Checking: EmptyCollection.mk.noConfusion... ok
Checking: UInt64.casesOn... ok
Checking: UInt64.noConfusionType... ok
Checking: UInt64.noConfusion... ok
Checking: UInt64.ofBitVec.noConfusion... ok
Checking: DoResultSBC._sizeOf_1... ok
Checking: DoResultSBC._sizeOf_inst... ok
Checking: DoResultSBC.pureReturn.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.apply... ok
Checking: Quotient.inductionOn₂... ok
Checking: Lean.Grind.NoopConfig._sizeOf_1... ok
Checking: Lean.Grind.NoopConfig._sizeOf_inst... ok
Checking: Lean.Grind.GrobnerConfig._sizeOf_1... ok
Checking: Lean.Grind.GrobnerConfig._sizeOf_inst... ok
Checking: Lean.Grind.GrobnerConfig.mk.sizeOf_spec... ok
Checking: Pure.casesOn... ok
Checking: Pure.noConfusionType... ok
Checking: Lean.Macro.Exception.noConfusion... ok
Checking: Lean.Macro.Exception.error.noConfusion... ok
Checking: Lean.Macro.instInhabitedState.default... ok
Checking: Applicative.noConfusion... ok
Checking: instHShiftLeftOfShiftLeft... ok
Checking: UInt8.toBitVec... ok
Checking: UInt8.le... ok
Checking: Lean.MonadRef.withRef... ok
Checking: Lean.instMonadRefOfMonadLiftOfMonadFunctor... ok
Checking: Lean.Grind.CutsatConfig.mk.injEq... ok
Checking: Union.union... ok
Checking: Sep.ctorIdx... ok
Checking: Lean.Parser.Tactic.rotateRight... ok
Checking: CoeHTCT.coe... ok
Checking: instCoeTOfCoeHTCT... ok
Checking: MProd.ctorIdx... ok
Checking: Fin.mk.inj... ok
Checking: Quot.inductionOn... ok
Checking: Quot.exists_rep... ok
Checking: Lean.Parser.Tactic.contradiction... ok
Checking: CoeTC.coe... ok
Checking: thunkCoe... ok
Checking: Lean.Macro.Context._sizeOf_1... ok
Checking: Lean.Macro.Context._sizeOf_inst... ok
Checking: Lean.Macro.Context.mk.sizeOf_spec... ok
Checking: MonadExcept.ofExcept.match_1... ok
Checking: Lean.Grind.Config.linarith... ok
Checking: instToBoolBool... ok
Checking: instInhabitedUInt16._proof_1... ok
Checking: instInhabitedUInt16... ok
Checking: Array.mkArray3... ok
Checking: Lean.Syntax.node3... ok
Checking: OrElse.rec... ok
Checking: OrElse.casesOn... ok
Checking: OrElse.noConfusionType... ok
Checking: Lean.Grind.instBEqConfig... ok
Checking: PUnit.subsingleton... ok
Checking: PNonScalar.rec... ok
Checking: PNonScalar.casesOn... ok
Checking: PNonScalar.noConfusionType... ok
Checking: Inv.noConfusionType... ok
Checking: Inv.noConfusion... ok
Checking: ShiftLeft.casesOn... ok
Checking: ShiftLeft.noConfusionType... ok
Checking: ShiftLeft.noConfusion... ok
Checking: XorOp.recOn... ok
Checking: term_::_... ok
Checking: Not.intro... ok
Checking: instDecidableEqOfIff.match_1... ok
Checking: Lean.ParserDescr.node.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.withUnfoldingAll... ok
Checking: Prod.mk.noConfusion... ok
Checking: Prod.mk.inj... ok
Checking: UInt16.ctorIdx... ok
Checking: Lean.Syntax.Preresolved.ctorIdx... ok
Checking: Lean.Syntax.Preresolved.ctorElimType... ok
Checking: Lean.Syntax.Preresolved.ctorElim... ok
Checking: Monad.ctorIdx... ok
Checking: Sub.noConfusion... ok
Checking: Sub.mk.noConfusion... ok
Checking: SMul.ctorIdx... ok
Checking: Bool.sizeOf_eq_one... ok
Checking: Thunk.mk.inj... ok
Checking: termIfThenElse... ok
Checking: HomogeneousPow.rec... ok
Checking: HomogeneousPow.casesOn... ok
Checking: HomogeneousPow.noConfusionType... ok
Checking: HomogeneousPow.noConfusion... ok
Checking: HomogeneousPow.mk.noConfusion... ok
Checking: Eq.comm... ok
Checking: MonadEvalT.monadEval... ok
Checking: Substring.Raw.str... ok
Checking: instMinUInt32... ok
Checking: MonadStateOf.get... ok
Checking: getThe... ok
Checking: SDiff.noConfusionType... ok
Checking: Std.Commutative.comm... ok
Checking: Lean.Parser.Tactic.congr... ok
Checking: Lean.Parser.Tactic.DecideConfig.ctorIdx... ok
Checking: AndThen.andThen... ok
Checking: instHAndThenOfAndThen... ok
Checking: HMod.mk.noConfusion... ok
Checking: Option.orElse_some... ok
Checking: LawfulBEq.recOn... ok
Checking: SizeOf.rec... ok
Checking: SizeOf.recOn... ok
Checking: Hashable... ok
Checking: Hashable.mk... ok
Checking: String.hash... ok
Checking: instHashableString... ok
Checking: Lean.Syntax.brecOn_1.eq... ok
Checking: PSum.inr.injEq... ok
Checking: LawfulBEq.eq_of_beq... ok
Checking: MonadState.ctorIdx... ok
Checking: Lean.Parser.Tactic.mstopMacro... ok
Checking: Lean.groupKind... ok
Checking: Option.mapM... ok
Checking: Option.mapM_none... FAIL
Checking: Bool.not... ok
Checking: bne... ok
Checking: term_*>_... ok
Checking: HXor.hXor... ok
Checking: ForM.recOn... ok
Checking: Array.mk.inj... ok
Checking: Option.SomeLtNone.le.match_1... ok
Checking: Option.SomeLtNone.le... ok
Checking: PULift.down_up... ok
Checking: HAndThen.mk.noConfusion... ok
Checking: Option.tryCatch... ok
Checking: instMonadExceptOfUnitOption... ok
Checking: UInt64.ofBitVec.inj... ok
Checking: HAndThen.hAndThen... ok
Checking: Quotient.mk'... ok
Checking: instInhabitedTask.default... ok
Checking: instInhabitedTask... ok
Checking: MonadStateOf.set... ok
Checking: MonadStateOf.modifyGet... ok
Checking: instMonadStateOfMonadStateOf... ok
Checking: instMonadStateOfOfMonadLift... ok
Checking: EStateM.get... ok
Checking: EStateM.set... ok
Checking: EStateM.modifyGet.match_1... ok
Checking: EStateM.modifyGet... ok
Checking: EStateM.instMonadStateOf... ok
Checking: Lean.Macro.State.macroScope... ok
Checking: Lean.Macro.State.traceMsgs... ok
Checking: _private.Init.Prelude.0.Lean.Macro.State.expandedMacroDecls... ok
Checking: Lean.Macro.withFreshMacroScope... ok
Checking: Lean.Macro.instMonadQuotationMacroM... ok
Checking: Lean.Macro.addMacroScope... ok
Checking: term_↔_... ok
Checking: EStateM.Backtrackable.mk.noConfusion... ok
Checking: Array.mkArray1... ok
Checking: Lean.Syntax.node1... ok
Checking: Mod.rec... ok
Checking: Mod.casesOn... ok
Checking: Mod.noConfusionType... ok
Checking: Mod.noConfusion... ok
Checking: Lean.Parser.Tactic.SolveByElim.star... ok
Checking: Lean.Grind.GrobnerConfig.casesOn... ok
Checking: Lean.Grind.GrobnerConfig.noConfusionType... ok
Checking: Lean.Grind.GrobnerConfig.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.inj... ok
Checking: HAdd.rec... ok
Checking: HAdd.casesOn... ok
Checking: HAdd.noConfusionType... ok
Checking: term_<*_... ok
Checking: Lean.Parser.Tactic.tacticExfalso... ok
Checking: Option.instBEq... ok
Checking: _private.Init.Data.Option.Basic.0.Option.instReflBEq.match_1... ok
Checking: Option.instReflBEq... ok
Checking: HXor.rec... ok
Checking: HXor.recOn... ok
Checking: Lean.TSyntax.raw... ok
Checking: Lean.mkNullNode... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen>_... ok
Checking: instDecidableForall._proof_1... ok
Checking: instDecidableForall... ok
Checking: term_<*>_... ok
Checking: Lean.Parser.Tactic.tacticTry_... ok
Checking: CoeT.coe... ok
Checking: Lean.Internal.coeM... ok
Checking: EStateM.Backtrackable.ctorIdx... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.isIdent.match_1... ok
Checking: Lean.Syntax.isIdent... ok
Checking: HasSubset.noConfusionType... ok
Checking: Std.Commutative.recOn... ok
Checking: Std.LawfulCommIdentity.toLawfulIdentity... ok
Checking: CoeOTC.coe... ok
Checking: instCoeHTCOfCoeOTC... ok
Checking: PSum.recOn... ok
Checking: Equivalence.recOn... ok
Checking: Lean.Grind.Config.zeta... ok
Checking: PEmpty.rec... ok
Checking: OfNat.rec... ok
Checking: OfNat.recOn... ok
Checking: Lean.ParserDescr.symbol.sizeOf_spec... ok
Checking: _private.Init.Data.Option.Basic.0.Option.some_get.match_1_1... ok
Checking: Option.some_get... ok
Checking: Std.LawfulLeftIdentity.toLeftIdentity... ok
Checking: Lean.MonadRef.recOn... ok
Checking: True.rec... ok
Checking: True.recOn... ok
Checking: Lean.ParserDescr.unicodeSymbol.sizeOf_spec... ok
Checking: Std.LawfulRightIdentity.right_id... ok
Checking: Thunk.sizeOf_eq... ok
Checking: MonadControlT.ctorIdx... ok
Checking: term{}... ok
Checking: Std.Irrefl... ok
Checking: Std.Irrefl.mk... ok
Checking: Std.Irrefl.rec... ok
Checking: Std.Irrefl.casesOn... ok
Checking: MonadFunctor.noConfusionType... ok
Checking: MonadFunctor.noConfusion... ok
Checking: Lean.Parser.Tactic.dbgTrace... ok
Checking: Lean.Parser.discrTreeSimpKeyCmd... ok
Checking: SizeOf.ctorIdx... ok
Checking: Lean.Parser.Tactic.SolveByElim.erase... ok
Checking: Lean.Parser.Tactic.SolveByElim.arg... ok
Checking: ToBool.ctorIdx... ok
Checking: Monad.rec... ok
Checking: Monad.casesOn... ok
Checking: Monad.noConfusionType... ok
Checking: Monad.noConfusion... ok
Checking: Alternative.mk.noConfusion... ok
Checking: term_+_... ok
Checking: UInt16.decEq.match_1... ok
Checking: UInt16.decEq._proof_1... ok
Checking: UInt16.decEq._proof_2... ok
Checking: UInt16.decEq... ok
Checking: HSMul.rec... ok
Checking: HSMul.casesOn... ok
Checking: CoeOut.ctorIdx... ok
Checking: Option.none.elim... ok
Checking: Lean.ParserDescr.parser.noConfusion... ok
Checking: forIn'_eq_forIn... ok
Checking: CoeOut.rec... ok
Checking: CoeOut.casesOn... ok
Checking: CoeOut.noConfusionType... ok
Checking: CoeOut.noConfusion... ok
Checking: CoeOut.mk.noConfusion... ok
Checking: Lean.Parser.Attr.wf_preprocess... ok
Checking: Lean.Parser.Tactic.show... ok
Checking: boolToSort... ok
Checking: Lean.Parser.Tactic.tacticRfl... ok
Checking: Lean.Parser.Attr.grind!... ok
Checking: instDecidableEqOfLawfulBEq.match_1... ok
Checking: not_eq_of_beq_eq_false... ok
Checking: LawfulBEq.toReflBEq... ok
Checking: instDecidableEqOfLawfulBEq._proof_1... ok
Checking: instDecidableEqOfLawfulBEq... ok
Checking: Lean.Name.recOn... ok
Checking: stx_*... ok
Checking: Lean.Parser.Attr.method_specs_simp... ok
Checking: DoResultPR.return.injEq... ok
Checking: Option.some.inj... ok
Checking: MonadExceptOf.ctorIdx... ok
Checking: Lean.Parser.Tactic.fail... ok
Checking: SDiff.noConfusion... ok
Checking: SDiff.mk.noConfusion... ok
Checking: _private.Init.Prelude.0.Lean.replaceRef.match_1... ok
Checking: Lean.replaceRef... ok
Checking: Lean.withRef... ok
Checking: Lean.Macro.throwErrorAt... ok
Checking: Max.recOn... ok
Checking: Lean.Grind.GrobnerConfig.ctorIdx... ok
Checking: Lean.Parser.Tactic.simpAll... ok
Checking: subtypeCoe... ok
Checking: DoResultPR.return.elim... ok
Checking: Function.comp_id... ok
Checking: heq_of_eqRec_eq... ok
Checking: DoResultPRBC.break.noConfusion... ok
Checking: DoResultPRBC.break.inj... ok
Checking: Union.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.caseArg... ok
Checking: Lean.Parser.Tactic.case'... ok
Checking: PProd.casesOn... ok
Checking: PProd.noConfusionType... ok
Checking: PProd.noConfusion... ok
Checking: PProd.mk.noConfusion... ok
Checking: PProd.mk.inj... ok
Checking: MonadExcept.tryCatch... ok
Checking: MonadExcept.orElse... ok
Checking: Lean.Syntax._sizeOf_2... ok
Checking: Lean.Syntax._sizeOf_3... ok
Checking: Lean.Syntax._sizeOf_3_eq... ok
Checking: Array.mk.sizeOf_spec... ok
Checking: Lean.Syntax._sizeOf_2_eq... ok
Checking: Lean.Syntax.node.sizeOf_spec... ok
Checking: Array.recOn... ok
Checking: Lean.Grind.Config.suggestions... ok
Checking: Lean.Parser.Category.recOn... ok
Checking: Lean.Parser.Tactic.Grind.grindFilter... ok
Checking: Lean.Parser.Tactic.Grind.showCases... ok
Checking: CoeHTC.ctorIdx... ok
Checking: And.elim... ok
Checking: Subrelation... ok
Checking: Lean.Macro.trace... ok
Checking: Option.max_some_some... ok
Checking: CoeTC.recOn... ok
Checking: Lean.Parser.Tactic.Grind.paren... ok
Checking: CoeTail.noConfusionType... ok
Checking: CoeTail.noConfusion... ok
Checking: CoeTail.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.Grind.next... ok
Checking: DoResultBC.ctorElimType... ok
Checking: DoResultBC.ctorElim... ok
Checking: Lean.Parser.Tactic.Grind.skip... ok
Checking: MonadWithReaderOf.mk.noConfusion... ok
Checking: MonadExcept.rec... ok
Checking: MonadExcept.casesOn... ok
Checking: ByteArray.noConfusionType... ok
Checking: ByteArray.noConfusion... ok
Checking: sizeOf_nat... ok
Checking: instCoeHTCTOfCoeHTC... ok
Checking: instDecidableFalse... ok
Checking: OfNat.casesOn... ok
Checking: OfNat.noConfusionType... ok
Checking: OfNat.noConfusion... ok
Checking: OfNat.mk.noConfusion... ok
Checking: Option.toList... ok
Checking: HShiftLeft.noConfusion... ok
Checking: SDiff.recOn... ok
Checking: Lean.Parser.Attr.normCastLabel... ok
Checking: Lean.Parser.Tactic.sleep... ok
Checking: Lean.Parser.Tactic.first... ok
Checking: _private.Init.Core.0.if_pos.match_1_1... ok
Checking: if_pos... ok
Checking: Fin.isLt... ok
Checking: Lean.Parser.Tactic.DecideConfig.zetaReduce... ok
Checking: CoeFun.mk.noConfusion... ok
Checking: Mod.recOn... ok
Checking: EStateM.Result.error.inj... ok
Checking: LT.ctorIdx... ok
Checking: term_<->_... ok
Checking: Lean.Parser.Tactic.tacticRefine_lift_... ok
Checking: decidable_of_decidable_of_eq._proof_1... ok
Checking: decidable_of_decidable_of_eq... ok
Checking: DoResultPR.pure.inj... ok
Checking: Std.IdempotentOp.idempotent... ok
Checking: instNonemptyOfInhabited... ok
Checking: Equivalence.trans... ok
Checking: Setoid.trans... ok
Checking: Lean.Syntax.getId... ok
Checking: Except.ctorIdx... ok
Checking: Except.ctorElimType... ok
Checking: Except.ctorElim... ok
Checking: Except.ok.elim... ok
Checking: CoeHTCT.recOn... ok
Checking: Lean.Name.brecOn.eq... ok
Checking: USize.ofNatLT... ok
Checking: HDiv.casesOn... ok
Checking: HDiv.noConfusionType... ok
Checking: PEmpty.casesOn... ok
Checking: PEmpty.elim.match_1... ok
Checking: PEmpty.elim... ok
Checking: instDecidableEqPEmpty... ok
Checking: HOr.casesOn... ok
Checking: MonadReaderOf.recOn... ok
Checking: Lean.Parser.Tactic.Grind.ac... ok
Checking: MonadControlT.recOn... ok
Checking: Lean.Parser.Tactic.DecideConfig.recOn... ok
Checking: instInhabitedForInStep.default... ok
Checking: Seq.noConfusion... ok
Checking: Seq.mk.noConfusion... ok
Checking: iff_false_intro... ok
Checking: not_not_intro... ok
Checking: not_iff_false_intro... ok
Checking: ne_self_iff_false... ok
Checking: Inv.mk.noConfusion... ok
Checking: Lean.Syntax.SepArray.ctorIdx... ok
Checking: Prod.map... ok
Checking: Prod.map_apply... ok
Checking: Eq.mp... ok
Checking: instInhabitedExcept... ok
Checking: Thunk.ctorIdx... ok
Checking: Option.some.sizeOf_spec... ok
Checking: Std.LawfulCommIdentity.rec... ok
Checking: Std.LawfulCommIdentity.recOn... ok
Checking: mixHash... ok
Checking: term_|>_... ok
Checking: not_congr... ok
Checking: Lean.byElab... ok
Checking: Lean.Parser.Tactic.grobner... ok
Checking: NatPow.ctorIdx... ok
Checking: Sum.inhabitedLeft... ok
Checking: Std.LawfulIdentity.rec... ok
Checking: Std.LawfulIdentity.casesOn... ok
Checking: Neg.recOn... ok
Checking: PLift.rec... ok
Checking: PLift.casesOn... ok
Checking: PLift.noConfusionType... ok
Checking: PLift.noConfusion... ok
Checking: PLift.up.noConfusion... ok
Checking: PLift.up.injEq... ok
Checking: term_≈_... ok
Checking: CoeSort.coe... ok
Checking: iff_of_true... ok
Checking: iff_true_intro... ok
Checking: imp_true_iff... ok
Checking: Subtype._sizeOf_1... ok
Checking: Subtype._sizeOf_inst... ok
Checking: Subtype.mk.sizeOf_spec... ok
Checking: instDecidableEqProd._proof_1... ok
Checking: instDecidableEqProd._proof_2... ok
Checking: instDecidableEqProd._proof_3... ok
Checking: instDecidableEqProd... ok
Checking: Prod.map_fst... FAIL
Checking: PSigma.recOn... ok
Checking: CoeTC.ctorIdx... ok
Checking: MonadExceptOf.rec... ok
Checking: MonadExceptOf.casesOn... ok
Checking: MonadExceptOf.noConfusionType... ok
Checking: Lean.Parser.Tactic.Grind.showState... ok
Checking: BEq.noConfusion... ok
Checking: BEq.mk.noConfusion... ok
Checking: Functor.discard... ok
Checking: ULift.casesOn... ok
Checking: ULift.noConfusionType... ok
Checking: ULift.noConfusion... ok
Checking: ULift.up.noConfusion... ok
Checking: ULift.up.injEq... ok
Checking: term_&&&_... ok
Checking: term_×'_... ok
Checking: Lean.infoTreesCmd... ok
Checking: instLTOption... ok
Checking: Lean.Name.append.match_1... ok
Checking: Lean.Name.append... ok
Checking: term_∣_... ok
Checking: UInt8.recOn... ok
Checking: Lean.guardMsgsOrderingArg... ok
Checking: Lean.guardMsgsOrdering... ok
Checking: Squash.mk... ok
Checking: Squash.ind... ok
Checking: instSubsingletonSquash... ok
Checking: MonadReader.casesOn... ok
Checking: MonadReader.noConfusionType... ok
Checking: Lean.Parser.Tactic.refine... ok
Checking: Std.LawfulRightIdentity.recOn... ok
Checking: instCoeOTC... ok
Checking: Nat.recOn... ok
Checking: instMonadReaderOfOfMonadLift... ok
Checking: Lean.ofReduceNat... ok
Checking: Option.min_some_some... ok
Checking: ByteArray.mk.noConfusion... ok
Checking: ByteArray.mk.injEq... ok
Checking: Std.Irrefl.irrefl... ok
Checking: Lean.Macro.Methods.ctorIdx... ok
Checking: CoeHTC.casesOn... ok
Checking: CoeHTC.noConfusionType... ok
Checking: CoeHTC.noConfusion... ok
Checking: instLawfulBEqBool... ok
Checking: HasSubset.noConfusion... ok
Checking: HasSubset.mk.noConfusion... ok
Checking: Functor.rec... ok
Checking: Functor.casesOn... ok
Checking: Lean.guardMsgsFilterAction... ok
Checking: Lean.guardMsgsFilterSeverity... ok
Checking: Lean.guardMsgsFilter... ok
Checking: Mod.mk.noConfusion... ok
Checking: instInhabitedPProd... ok
Checking: Option.get_some... ok
Checking: Lean.Parser.Tactic.exact... ok
Checking: instDecidableEqUInt16... ok
Checking: PSum.inhabitedRight... ok
Checking: EStateM.Result.recOn... ok
Checking: UInt32.ofBitVec.noConfusion... ok
Checking: UInt32.ofBitVec.inj... ok
Checking: UInt8.size... ok
Checking: UInt8.ofNatLT... ok
Checking: instInhabitedUInt8._proof_1... ok
Checking: instInhabitedUInt8... ok
Checking: term¬_... ok
Checking: Lean.ParserDescr.node.noConfusion... ok
Checking: SeqRight.rec... ok
Checking: SeqRight.casesOn... ok
Checking: SeqRight.noConfusionType... ok
Checking: SeqRight.noConfusion... ok
Checking: SeqRight.mk.noConfusion... ok
Checking: EStateM.run... ok
Checking: Coe.recOn... ok
Checking: Membership.ctorIdx... ok
Checking: One.one... ok
Checking: Lean.Syntax.brecOn.eq... ok
Checking: Relation.TransGen.rec... ok
Checking: Relation.TransGen.casesOn... ok
Checking: HMul.noConfusion... ok
Checking: Lean.Parser.Tactic.omega... ok
Checking: Setoid.ctorIdx... ok
Checking: Bool.toCtorIdx... ok
Checking: Lean.command_code_action... ok
Checking: Lean.Name.anonymous.sizeOf_spec... ok
Checking: Option.getDM... ok
Checking: Option.getDM_none... ok
Checking: Lean.Grind.CutsatConfig._sizeOf_1... ok
Checking: Lean.Grind.CutsatConfig._sizeOf_inst... ok
Checking: Lean.Grind.CutsatConfig.mk.sizeOf_spec... ok
Checking: HShiftLeft.hShiftLeft... ok
Checking: Lean.MonadQuotation.withFreshMacroScope... ok
Checking: Lean.Parser.Category.prec... ok
Checking: Lean.TSyntaxArray.raw... ok
Checking: instInhabitedPUnit... ok
Checking: Std.LawfulIdentity.recOn... ok
Checking: OrOp.mk.noConfusion... ok
Checking: MonadState.get... ok
Checking: Lean.Macro.instInhabitedState... ok
Checking: MonadReaderOf.ctorIdx... ok
Checking: HAppend.recOn... ok
Checking: False.recOn... ok
Checking: Lean.ParserDescr.const.sizeOf_spec... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.setKind.match_1... ok
Checking: Array.getD... ok
Checking: Lean.Syntax.getArg... ok
Checking: True.casesOn... ok
Checking: instNonemptyForall... ok
Checking: Append.casesOn... ok
Checking: Append.noConfusionType... ok
Checking: Append.noConfusion... ok
Checking: MonadLift.ctorIdx... ok
Checking: HSMul.ctorIdx... ok
Checking: eqRec_heq_iff... ok
Checking: Quot.hrecOn._proof_1... ok
Checking: Quot.hrecOn... ok
Checking: Nat.ctorElimType... ok
Checking: Nat.ctorElim... ok
Checking: Nat.zero.elim... ok
Checking: Lean.withAnnotateTerm... ok
Checking: NonScalar.recOn... ok
Checking: Lean.Syntax.getArgs... ok
Checking: term{_:_//_}... ok
Checking: LawfulSingleton.insert_empty_eq... ok
Checking: _private.Init.Prelude.0.Lean.SourceInfo.fromRef.match_1... ok
Checking: Lean.Syntax.getTailPos?... ok
Checking: Lean.SourceInfo.fromRef... ok
Checking: Lean.MonadRef.mkInfoFromRefPos... ok
Checking: Lean.Parser.Category.tactic... ok
Checking: Lean.Parser.Category.command... ok
Checking: Hashable.rec... ok
Checking: NatPow.recOn... ok
Checking: Inter.casesOn... ok
Checking: Inter.noConfusionType... ok
Checking: Inter.noConfusion... ok
Checking: instPowOfHomogeneousPow... ok
Checking: Trans.ctorIdx... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.getInfo?.match_1... ok
Checking: Lean.Syntax.getInfo?... ok
Checking: HEq.symm... ok
Checking: HEq.comm... ok
Checking: Lean.Parser.Syntax.addPrio... ok
Checking: Functor.mapRev... ok
Checking: Lean.Parser.Tactic.runTac... ok
Checking: MonadExcept.recOn... ok
Checking: Sep.noConfusionType... ok
Checking: MonadWithReaderOf.recOn... ok
Checking: PSigma.mk.inj... ok
Checking: precMin1... ok
Checking: SizeOf.casesOn... ok
Checking: SizeOf.noConfusionType... ok
Checking: not_not_not... ok
Checking: Max.ctorIdx... ok
Checking: instCoeTC... ok
Checking: instSubsingletonPUnit... ok
Checking: term_<_... ok
Checking: MonadReader.recOn... ok
Checking: Or.intro_right... ok
Checking: Prod.mk.injEq... ok
Checking: term_=_... ok
Checking: Option.instDecidableEq... ok
Checking: Lean.ParserDescr.trailingNode.noConfusion... ok
Checking: Functor.noConfusionType... ok
Checking: Functor.noConfusion... ok
Checking: Functor.mk.noConfusion... ok
Checking: term_!=_... ok
Checking: Lean.Grind.Config.splitIndPred... ok
Checking: List.cons.elim... ok
Checking: instSubsingletonPEmpty... ok
Checking: EStateM.Backtrackable.recOn... ok
Checking: DoResultSBC.continue.sizeOf_spec... ok
Checking: term_-_... ok
Checking: Lean.Grind.Config.recOn... ok
Checking: Option.min_some_none... ok
Checking: Lean.Grind.Config.mk.sizeOf_spec... ok
Checking: Lean.mkAtom... ok
Checking: Lean.Syntax.Preresolved.namespace.elim... ok
Checking: Lean.Parser.Category.casesOn... ok
Checking: Lean.Parser.Category.noConfusionType... ok
Checking: Lean.Parser.Tactic.simpa... ok
Checking: termWithout_expected_type_... ok
Checking: Char.mk.noConfusion... ok
Checking: Char.mk.inj... ok
Checking: OrOp.ctorIdx... ok
Checking: Lean.Macro.instNonemptyMethodsRef... ok
Checking: Lean.Macro.mkMethods... ok
Checking: Quot.indBeta... ok
