Getting declarations... 7175 found
(caching disabled)
Checking: Lean.Grind.GrobnerConfig.toNoopConfig... ok
Checking: Array.range... ok
Checking: Lean.MacroScopesView._sizeOf_1... ok
Checking: Lean.MacroScopesView._sizeOf_inst... ok
Checking: Lean.MacroScopesView.mk.sizeOf_spec... ok
Checking: List.dropLast_nil... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_right.match_1_3... ok
Checking: Nat.eq_zero_of_le_zero... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pow_le_pow_right.match_1_1... ok
Checking: Nat.mul_le_mul_right... ok
Checking: Nat.mul_le_mul... ok
Checking: Nat.pow_le_pow_right... ok
Checking: List.isSuffixOf?... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_iff_le_not_le.match_1_1... ok
Checking: Nat.lt_iff_le_not_le... ok
Checking: Nat.lt_iff_le_and_not_ge... ok
Checking: instInhabitedNonScalar.default... ok
Checking: instInhabitedNonScalar... ok
Checking: MonadStateOf.mk.noConfusion... ok
Checking: Std.LawfulRightIdentity.toRightIdentity... ok
Checking: List.nil.elim... ok
Checking: List.nil_lex_nil... ok
Checking: instBEqProd... ok
Checking: term_||_... ok
Checking: Lean.Parser.Tactic.rewrites?... ok
Checking: GetElem.ctorIdx... ok
Checking: Char.toString... ok
Checking: Nat.min... ok
Checking: String.Pos... ok
Checking: Nat.le_of_add_left_le... ok
Checking: _private.Init.Data.Repr.0.instReprSourceInfo.repr.match_1... ok
Checking: instReprRaw... ok
Checking: instReprSourceInfo.repr... ok
Checking: instReprSourceInfo... ok
Checking: Option.filter... ok
Checking: Nat.add_one... ok
Checking: DoResultPRBC.continue.injEq... ok
Checking: Iff.subst... ok
Checking: Prod.RProd.casesOn... ok
Checking: NonScalar.mk.injEq... ok
Checking: Std.instToFormatString... ok
Checking: letFun... ok
Checking: Array.findRevM?... ok
Checking: term__[_]'_... ok
Checking: String.ctorIdx... ok
Checking: instToStringSubtype... ok
Checking: MonadWithReader.mk.noConfusion... ok
Checking: Lean.Meta.Simp.Config.ctorIdx... ok
Checking: List.modifyTailIdx_succ_nil... FAIL
Checking: Sum.recOn... ok
Checking: List.Perm.recOn... ok
Checking: HAppend.mk.noConfusion... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_1... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_5... ok
Checking: _private.Init.Core.0.Decidable.not_and_iff_or_not.match_1_3... ok
Checking: Decidable.not_and_iff_or_not... ok
Checking: Lean.fieldIdxKind... ok
Checking: precArg... ok
Checking: stx_,+,?... ok
Checking: Nat.add_one_sub_one... ok
Checking: Nat.toUInt64... ok
Checking: Lean.Parser.Tactic.tacticNomatch_,,... ok
Checking: Array.zipWithM... ok
Checking: List.getElem?_toArray... ok
Checking: List.getElem!_toArray... ok
Checking: Lean.SourceInfo.synthetic.sizeOf_spec... ok
Checking: term_$__... ok
Checking: Lean.Parser.Tactic.applyRfl... ok
Checking: OrOp.or... ok
Checking: instHOrOfOrOp... ok
Checking: List.replicateTR.loop.eq_1... ok
Checking: Lean.Meta.Simp.Config.letToHave... ok
Checking: Lean.instInhabitedSourceInfo... ok
Checking: Lean.Macro.Exception.recOn... ok
Checking: Lean.Meta.Simp.ConfigCtx.ctorIdx... ok
Checking: Prod.Lex.right'... ok
Checking: Bool.not_eq_false'... ok
Checking: Lean.TSyntax.ctorIdx... ok
Checking: CoeHead.coe... ok
Checking: DoResultPRBC.pure.inj... ok
Checking: List.map_eq_mapTR... FAIL
Checking: Lean.Parser.Tactic.Grind.finishTrace... ok
Checking: Nat.div.go.congr_simp... ok
Checking: Append.recOn... ok
Checking: HMod.ctorIdx... ok
Checking: term~~~_... ok
Checking: Lean.Parser.Tactic.Grind.sorry... ok
Checking: Div.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.tacticSimpa!_... ok
Checking: NatPow.mk.noConfusion... ok
Checking: ForIn.recOn... ok
Checking: dite_cond_congr... ok
Checking: Lean.Parser.Attr.simp... ok
Checking: List.instDecidablePairwise.match_3... ok
Checking: Lean.Parser.Tactic.mconstructorMacro... ok
Checking: Nat.zero_ne_add_one... ok
Checking: _private.Init.Data.List.Basic.0.List.replicate.match_1.splitter... ok
Checking: List.replicate.eq_def... ok
Checking: Array.eraseIdxIfInBounds... ok
Checking: Lean.Parser.Tactic.funInduction... ok
Checking: Acc.ndrecOn... ok
Checking: Lean.Parser.Tactic.rename... ok
Checking: instDecidableEqPUnit... ok
Checking: Prod.ctorIdx... ok
Checking: instCoeOutOfCoeFun... ok
Checking: MProd.mk.inj... ok
Checking: Std.Format.nil.sizeOf_spec... ok
Checking: term_<$>_... ok
Checking: Lean.Parser.Tactic.Grind.grind_filter_&&_... ok
Checking: Mul.noConfusion... ok
Checking: Mul.mk.noConfusion... ok
Checking: StateT.run'... ok
Checking: String.Pos.Raw.Internal.min... ok
Checking: HOr.recOn... ok
Checking: Option.map_none... ok
Checking: Nat.mod_eq_sub_div_mul... ok
Checking: congrFun... ok
Checking: Coe.ctorIdx... ok
Checking: Lean.Meta.Simp.defaultMaxSteps... ok
Checking: _auto._@.Init.Data.Array.Basic.3727669890._hygCtx._hyg.5... ok
Checking: _private.Init.Data.Array.Basic.0.Array.back._proof_1... ok
Checking: Array.back... ok
Checking: Lean.Meta.TransparencyMode.toCtorIdx... ok
Checking: Lean.Meta.Simp.Config.beta... ok
Checking: _private.Init.Data.List.Basic.0.List.length.match_1.splitter... ok
Checking: List.map.eq_def... ok
Checking: SeqRight.ctorIdx... ok
Checking: Option.all_none... ok
Checking: Lean.Parser.Tactic.withAnnotateState... ok
Checking: String.toSubstring'... ok
Checking: forall_false... ok
Checking: tacticGet_elem_tactic_trivial... ok
Checking: instMonadOption... ok
Checking: instAlternativeOption... ok
Checking: Except.error.inj... ok
Checking: Lean.runCmd... ok
Checking: Nat.shiftRight_zero... ok
Checking: term_^_... ok
Checking: String.Internal.trim... ok
Checking: List.repr... ok
Checking: instReprList... ok
Checking: List.dropLast.eq_1... ok
Checking: Lean.Macro.Exception.unsupportedSyntax.elim... ok
Checking: Lean.PrettyPrinter.Unexpander... ok
Checking: Thunk.fn_eq_fnImpl... ok
Checking: String.instOfNatRaw... ok
Checking: List.term_~_... ok
Checking: Lean.Macro.Exception.error.noConfusion... ok
Checking: UInt8.le... ok
Checking: instLTUSize... ok
Checking: Lean.instMonadRefOfMonadLiftOfMonadFunctor... ok
Checking: Lean.Grind.CutsatConfig.mk.injEq... ok
Checking: tacticDecreasing_trivial_pre_omega... ok
Checking: MProd.ctorIdx... ok
Checking: Nat.le_or_eq_of_le_add_one... ok
Checking: List.filter_nil... ok
Checking: Lean.Macro.Context._sizeOf_1... ok
Checking: Lean.Macro.Context._sizeOf_inst... ok
Checking: Lean.Macro.Context.mk.sizeOf_spec... ok
Checking: List.elem_eq_true_of_mem... ok
Checking: List.instDecidableMemOfLawfulBEq._proof_1... ok
Checking: List.instDecidableMemOfLawfulBEq... ok
Checking: List.instDecidableRelSubsetOfDecidableEq... ok
Checking: Nat.instCommutativeHMul... ok
Checking: instInhabitedUInt16._proof_1... ok
Checking: instInhabitedUInt16... ok
Checking: OrElse.rec... ok
Checking: OrElse.casesOn... ok
Checking: OrElse.noConfusionType... ok
Checking: UInt64.toFin... ok
Checking: Inv.noConfusionType... ok
Checking: Inv.noConfusion... ok
Checking: term_::_... ok
Checking: GetElem.getElem.congr_simp... ok
Checking: Lean.ParserDescr.node.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.withUnfoldingAll... ok
Checking: Monad.ctorIdx... ok
Checking: Sub.mk.noConfusion... ok
Checking: Bool.sizeOf_eq_one... ok
Checking: List.tailD... ok
Checking: termIfThenElse... ok
Checking: HomogeneousPow.noConfusionType... ok
Checking: HomogeneousPow.noConfusion... ok
Checking: HomogeneousPow.mk.noConfusion... ok
Checking: instMinUInt32... ok
Checking: Int.NonNeg.recOn... ok
Checking: Std.Commutative.comm... ok
Checking: Nat.beq.eq_2... ok
Checking: Lean.Parser.Tactic.DecideConfig.ctorIdx... ok
Checking: HMod.mk.noConfusion... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.one_mod_eq_zero_iff.match_1_1... ok
Checking: Nat.zero_ne_one._simp_1... ok
Checking: Nat.lt_of_sub_eq_succ... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.add_one_ne_zero.match_1_1... ok
Checking: Nat.add_one_ne_zero... ok
Checking: _private.Init.Data.Nat.Div.Basic.0.Nat.one_mod_eq_zero_iff._simp_1_3... ok
Checking: Nat.one_mod_eq_zero_iff... ok
Checking: LawfulBEq.recOn... ok
Checking: Lean.Syntax.brecOn_1.eq... ok
Checking: Char.instLE... ok
Checking: instAssociativeAnd... ok
Checking: Lean.Parser.Tactic.mstopMacro... ok
Checking: List.extract... ok
Checking: term_*>_... ok
Checking: Nat.mul_mod_right... ok
Checking: Nat.max... ok
Checking: ForM.recOn... ok
Checking: Array.mk.inj... ok
Checking: PULift.down_up... ok
Checking: UInt64.ofBitVec.inj... ok
Checking: List.concat.eq_2... ok
Checking: instInhabitedTask.default... ok
Checking: instInhabitedTask... ok
Checking: Lean.Meta.Simp.Config.decide... ok
Checking: HXor.recOn... ok
Checking: Array.rightpad... ok
Checking: _private.Init.Data.List.Basic.0.List.append.match_1.splitter... ok
Checking: List.append.eq_def... ok
Checking: Char.instDecidableLe... ok
Checking: instReprAtomUInt8... ok
Checking: EStateM.Backtrackable.ctorIdx... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.isIdent.match_1... ok
Checking: Lean.Syntax.isIdent... ok
Checking: Std.Commutative.recOn... ok
Checking: Std.LawfulCommIdentity.toLawfulIdentity... ok
Checking: PSum.recOn... ok
Checking: Equivalence.recOn... ok
Checking: OfNat.recOn... ok
Checking: Lean.ParserDescr.symbol.sizeOf_spec... ok
Checking: List.Pairwise.below.casesOn... ok
Checking: Lean.Meta.Simp.neutralConfig... ok
Checking: _private.Init.Data.Option.Basic.0.Option.some_get.match_1_1... ok
Checking: Option.some_get... ok
Checking: Std.LawfulLeftIdentity.toLeftIdentity... ok
Checking: Lean.MonadRef.recOn... ok
Checking: List.nil_append... ok
Checking: Lean.ParserDescr.unicodeSymbol.sizeOf_spec... ok
Checking: Std.LawfulRightIdentity.right_id... ok
Checking: Thunk.sizeOf_eq... ok
Checking: term{}... ok
Checking: UInt64.toUInt8... ok
Checking: MonadFunctor.noConfusion... ok
Checking: BitVec.ofNatLT.eq_1... ok
Checking: Lean.Parser.Tactic.dbgTrace... ok
Checking: Lean.Parser.discrTreeSimpKeyCmd... ok
Checking: List.toArrayImpl... ok
Checking: instToStringProd... ok
Checking: Alternative.mk.noConfusion... ok
Checking: term_+_... ok
Checking: Char.isUpper... ok
Checking: Nat.lt_iff_le_and_ne... ok
Checking: instToStringString... ok
Checking: List.range_zero... ok
Checking: CoeOut.ctorIdx... ok
Checking: Lean.NameGenerator._sizeOf_1... ok
Checking: Lean.NameGenerator._sizeOf_inst... ok
Checking: Lean.NameGenerator.mk.sizeOf_spec... ok
Checking: Lean.ParserDescr.parser.noConfusion... ok
Checking: forIn'_eq_forIn... ok
Checking: Acc.ndrec... ok
Checking: CoeOut.noConfusionType... ok
Checking: CoeOut.noConfusion... ok
Checking: CoeOut.mk.noConfusion... ok
Checking: Lean.Parser.Tactic.show... ok
Checking: Lean.Parser.Tactic.tacticRfl... ok
Checking: Nat.mul_pow... ok
Checking: _private.Init.Data.Array.Basic.0.Array.ext.extAux... ok
Checking: Array.ext... ok
Checking: Lean.Name.recOn... ok
Checking: DoResultPR.return.injEq... ok
Checking: Lean.Parser.Tactic.fail... ok
Checking: Lean.Macro.throwErrorAt... ok
Checking: Lean.Parser.Tactic.simpAll... ok
Checking: Fin.land._proof_1... ok
Checking: Fin.land... ok
Checking: Fin.instAndOp... ok
Checking: List.getLast?... ok
Checking: List.getLast?_nil... ok
Checking: List.partition... ok
Checking: Int.ofNat_eq_natCast... ok
Checking: Function.comp_id... ok
Checking: DoResultPRBC.break.noConfusion... ok
Checking: DoResultPRBC.break.inj... ok
Checking: List.replicate_succ... FAIL
Checking: MonadExcept.orElse... ok
Checking: List.Sublist.brecOn... ok
Checking: Std.Format.sbracket... ok
Checking: forall_prop_congr_dom... ok
Checking: Lean.Meta.EtaStructMode.all.sizeOf_spec... ok
Checking: Lean.Grind.Config.suggestions... ok
Checking: Nat.instAntisymmLe... ok
Checking: Lean.Parser.Tactic.Grind.showCases... ok
Checking: CoeHTC.ctorIdx... ok
Checking: Array.findSomeM?... ok
Checking: Array.findSome?... ok
Checking: Nat.mod_self... ok
Checking: CoeTC.recOn... ok
Checking: Array.emptyWithCapacity_eq... ok
Checking: Lean.Meta.TransparencyMode.instances.elim... ok
Checking: Repr.recOn... ok
Checking: Lean.Parser.Tactic.Grind.next... ok
Checking: UInt32.ofNatTruncate._proof_1... TIMEOUT
Checking: UInt32.ofNatTruncate... ok
Checking: sizeOf_nat... ok
Checking: instCoeHTCTOfCoeHTC... ok
Checking: Option.toList... ok
Checking: List.set.eq_2... ok
Checking: Array.reduceOption... ok
Checking: StateT.orElse... ok
Checking: _private.Init.Data.List.Basic.0.List.instLawfulBEq.match_1... ok
Checking: List.instLawfulBEq... ok
Checking: SDiff.recOn... ok
Checking: List.unzip_nil... ok
Checking: Lean.Parser.Tactic.sleep... ok
Checking: Nat.mul_two... ok
Checking: EStateM.Result.error.inj... ok
Checking: Lean.Meta.ExtractLetsConfig.proofs... ok
Checking: term_<->_... ok
Checking: List.lex_nil... ok
Checking: Std.IdempotentOp.idempotent... ok
Checking: instNonemptyOfInhabited... ok
Checking: Lean.Syntax.getId... ok
Checking: CoeHTCT.recOn... ok
Checking: Nat.div_self... ok
Checking: Lean.Name.brecOn.eq... ok
Checking: instDecidableEqPEmpty... ok
Checking: MonadControlT.recOn... ok
Checking: Lean.Parser.Tactic.DecideConfig.recOn... ok
Checking: instReprSubtype... ok
Checking: Nat.not_lt_of_ge... ok
Checking: instInhabitedForInStep.default... ok
Checking: Inv.mk.noConfusion... ok
Checking: List.extract_eq_drop_take... ok
Checking: instInhabitedExcept... ok
Checking: List.isPerm... ok
Checking: Std.LawfulCommIdentity.recOn... ok
Checking: term_|>_... ok
Checking: List.head?_nil... ok
Checking: Lean.byElab... ok
Checking: NatPow.ctorIdx... ok
Checking: reprStr... ok
Checking: Sum.inhabitedLeft... ok
Checking: Lean.Meta.Simp.instInhabitedConfig.default... ok
Checking: List.length_append... ok
Checking: Std.Format.MonadPrettyFormat.ctorIdx... ok
Checking: String.Internal.extract... ok
Checking: PLift.up.injEq... ok
Checking: term_≈_... ok
Checking: instDecidableEqProd._proof_1... ok
Checking: instDecidableEqProd._proof_2... ok
Checking: instDecidableEqProd._proof_3... ok
Checking: instDecidableEqProd... ok
Checking: Prod.map_fst... FAIL
Checking: CoeTC.ctorIdx... ok
Checking: BEq.noConfusion... ok
Checking: BEq.mk.noConfusion... ok
Checking: Functor.discard... ok
Checking: ULift.up.noConfusion... ok
Checking: ULift.up.injEq... ok
Checking: term_×'_... ok
Checking: Lean.infoTreesCmd... ok
Checking: term_∣_... ok
Checking: UInt8.recOn... ok
Checking: Array.set.congr_simp... ok
Checking: Std.LawfulRightIdentity.recOn... ok
Checking: instCoeOTC... ok
Checking: List.mem_append_left... ok
Checking: Std.Irrefl.irrefl... ok
Checking: _private.Init.Data.List.Basic.0.List.set.match_1.splitter... ok
Checking: List.set.eq_def... ok
Checking: CoeHTC.noConfusion... ok
Checking: instReprAtomChar... ok
Checking: ExceptT.instMonadLiftExcept... ok
Checking: Option.get_some... ok
Checking: List.instDecidablePairwise._proof_1... ok
Checking: List.instDecidablePairwise._proof_2... ok
Checking: List.instDecidablePairwise._proof_3... ok
Checking: List.instDecidablePairwise... ok
Checking: Except.pure... ok
Checking: List.erase.eq_1... ok
Checking: Std.Format.MonadPrettyFormat.currColumn... ok
Checking: Lean.Parser.Tactic.exact... ok
Checking: Acc.casesOn... ok
Checking: List.mem_append_right... ok
Checking: Int.instDecidableEq... ok
Checking: List.and_nil... ok
Checking: instInhabitedUInt8._proof_1... ok
Checking: instInhabitedUInt8... ok
Checking: EStateM.run... ok
Checking: Coe.recOn... ok
Checking: Membership.ctorIdx... ok
Checking: Lean.Syntax.brecOn.eq... ok
Checking: Lean.Meta.ExtractLetsConfig.mk.injEq... ok
Checking: Nat.not_add_one_le_self... ok
Checking: Lean.Parser.Tactic.omega... ok
Checking: Bool.toCtorIdx... ok
Checking: Lean.command_code_action... ok
Checking: Std.Format.FlattenAllowability.allow.inj... ok
Checking: Lean.Name.anonymous.sizeOf_spec... ok
Checking: Lean.MonadQuotation.withFreshMacroScope... ok
Checking: List.filterMap_nil... ok
Checking: Lean.TSyntaxArray.raw... ok
Checking: OrOp.mk.noConfusion... ok
Checking: MonadReaderOf.ctorIdx... ok
Checking: ReprAtom.recOn... ok
Checking: _private.Init.Data.Array.Basic.0.Array.partition.match_1... ok
Checking: Array.partition... ok
Checking: Lean.ParserDescr.const.sizeOf_spec... ok
Checking: PSigma.mk.congr_simp... ok
Checking: instNonemptyForall... ok
Checking: Append.noConfusion... ok
Checking: List.beq_nil_nil... ok
Checking: MonadLift.ctorIdx... ok
Checking: USize.decLt... ok
Checking: HSMul.ctorIdx... ok
Checking: Lean.Meta.Simp.instInhabitedConfig... ok
Checking: Nat.ctorElimType... ok
Checking: Nat.ctorElim... ok
Checking: Nat.zero.elim... ok
Checking: List.map.eq_2... ok
Checking: Lean.Syntax.getArgs... ok
Checking: List.flatten_nil... ok
Checking: Std.Format.append.sizeOf_spec... ok
Checking: term{_:_//_}... ok
Checking: LawfulSingleton.insert_empty_eq... ok
Checking: Lean.Parser.Category.tactic... ok
Checking: Inter.casesOn... ok
Checking: Inter.noConfusionType... ok
Checking: Inter.noConfusion... ok
Checking: getElem!_pos... ok
Checking: Lean.NameGenerator.recOn... ok
Checking: Lean.Meta.Simp.Config.autoUnfold... ok
Checking: List.Mem.brecOn... ok
Checking: Functor.mapRev... ok
Checking: MonadExcept.recOn... ok
Checking: Std.Format.text.injEq... ok
Checking: MonadWithReaderOf.recOn... ok
Checking: PSigma.mk.inj... ok
Checking: precMin1... ok
Checking: List.elem_nil... ok
Checking: instIdempotentOpBoolOr... ok
Checking: Max.ctorIdx... ok
Checking: Lean.Meta.Occurrences.neg.injEq... ok
Checking: instCoeTC... ok
Checking: instSubsingletonPUnit... ok
Checking: Or.intro_right... ok
Checking: Lean.Meta.TransparencyMode.default.elim... ok
Checking: Prod.mk.injEq... ok
Checking: Lean.ParserDescr.trailingNode.noConfusion... ok
Checking: List.replace_cons... ok
Checking: term_!=_... ok
Checking: Lean.Grind.Config.splitIndPred... ok
Checking: List.modifyTailIdx_zero... ok
Checking: EStateM.Backtrackable.recOn... ok
Checking: Option.min_some_none... ok
Checking: Array.uset... ok
Checking: Char.isLower... ok
Checking: Char.isAlpha... ok
Checking: Char.isAlphanum... ok
Checking: Lean.Parser.Tactic.simpa... ok
Checking: Lean.Meta.Simp.ConfigCtx.toConfig... ok
Checking: termWithout_expected_type_... ok
Checking: OrOp.ctorIdx... ok
Checking: List.isEqv_cons_nil... ok
Checking: instInhabitedTrue.default... ok
Checking: instInhabitedTrue... ok
Checking: List.append_eq... ok
Checking: Int.negSucc.injEq... ok
Checking: instInhabitedForallOfMonad... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_inj.match_1_1... ok
Checking: Nat.pred_inj... ok
Checking: UInt32.toFin... ok
Checking: EStateM.adaptExcept... ok
Checking: Lean.Parser.Tactic.Grind.first... ok
Checking: Lean.ParserDescr.recOn... ok
Checking: Option.recOn... ok
Checking: Lean.Grind.Config.extAll... ok
Checking: Lean.Parser.Attr.grind... ok
Checking: or_self_left... ok
Checking: ToString.mk.noConfusion... ok
Checking: Std.Format.nest.inj... ok
Checking: Lean.Parser.Tactic.Grind.grindAdmit... ok
Checking: SDiff.ctorIdx... ok
Checking: ForInStep.yield.injEq... ok
Checking: CoeT.mk.noConfusion... ok
Checking: instToStringUInt16... ok
Checking: EmptyCollection.recOn... ok
Checking: Lean.Name.mkStr8... ok
Checking: HasSSubset.recOn... ok
Checking: Lean.Macro.Exception.error.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.Grind.have... ok
Checking: Or.neg_resolve_right... ok
Checking: Lean.Syntax.TSepArray._sizeOf_1... ok
Checking: Lean.Syntax.TSepArray._sizeOf_inst... ok
Checking: Lean.Syntax.TSepArray.mk.sizeOf_spec... ok
Checking: Array.findIdx?.loop.eq_def... ok
Checking: AndOp.recOn... ok
Checking: ToBool.mk.noConfusion... ok
Checking: Lean.ParserDescr.sepBy1.sizeOf_spec... ok
Checking: instLEUInt8... ok
Checking: UInt8.decLe... ok
Checking: USize._sizeOf_1... ok
Checking: USize._sizeOf_inst... ok
Checking: USize.ofBitVec.sizeOf_spec... ok
Checking: instIdempotentOpOr... ok
Checking: _private.Init.Prelude.0.instNonemptyOfMonad.match_1... ok
Checking: instNonemptyOfMonad... ok
Checking: Std.Format.FlattenBehavior.allOrNone.elim... ok
Checking: Nat.add_one_ne_self... ok
Checking: List.eraseIdx_cons_succ... FAIL
Checking: Lean.MonadQuotation.recOn... ok
Checking: strictOr... ok
Checking: Sigma.fst... ok
Checking: Lean.Syntax.SepArray.elemsAndSeps... ok
Checking: instDecidableEqRaw.match_3... ok
Checking: Lean.Parser.Tactic.Grind.ring... ok
Checking: iff_congr... ok
Checking: List.reduceOption... ok
Checking: Inter.mk.noConfusion... ok
Checking: Lean.ParserDescr.unicodeSymbol.noConfusion... ok
Checking: List.filterTR.loop.eq_2... ok
Checking: instSubUSize... ok
Checking: Lean.Syntax.SepArray._sizeOf_1... ok
Checking: Lean.Syntax.SepArray._sizeOf_inst... ok
Checking: Lean.Syntax.SepArray.mk.sizeOf_spec... ok
Checking: term_\_... ok
Checking: instCoeOTCOfCoeTC... ok
Checking: iff_true_right... ok
Checking: instMonadExceptOfExcept... ok
Checking: Std.RightIdentity.recOn... ok
Checking: Lean.Syntax.node.inj... ok
Checking: Option.some_bind... ok
Checking: ByteArray.IsValidUTF8.recOn... ok
Checking: UInt8.instOfNat... ok
Checking: Lean.Parser.Tactic.Grind.instantiate... ok
Checking: instMonadEvalOfMonadLift... ok
Checking: UInt64.ofNatTruncate._proof_1... TIMEOUT
Checking: UInt64.ofNatTruncate... ok
Checking: StateT.failure... ok
Checking: Prod.recOn... ok
Checking: not_not_of_not_imp... ok
Checking: Function.comp_apply... ok
Checking: Nat.eq_zero_of_not_pos... ok
Checking: _private.Init.Data.Array.Basic.0.Array.findFinIdx?.loop.eq_def... ok
Checking: _private.Init.Data.Array.Basic.0.Array.findIdx?_loop_eq_map_findFinIdx?_loop_val... ok
Checking: Array.findIdx?_eq_map_findFinIdx?_val... ok
Checking: HSub.ctorIdx... ok
Checking: instToStringSigma.match_1... ok
Checking: instToStringSigma... ok
Checking: List.filter.eq_1... ok
Checking: Substring.Raw.Internal.beq... ok
Checking: Lean.Macro.expandMacro?... ok
Checking: Except.orElseLazy... ok
Checking: Array.flatten... ok
Checking: MonadFinally.casesOn... ok
Checking: MonadFinally.noConfusionType... ok
Checking: MonadFinally.noConfusion... ok
Checking: MonadFinally.mk.noConfusion... ok
Checking: Dvd.noConfusion... ok
Checking: Dvd.mk.noConfusion... ok
Checking: instNonemptyProd... ok
Checking: Lean.Parser.Tactic.mrightMacro... ok
Checking: Nat.ctor_eq_zero... ok
Checking: Lean.Syntax.Preresolved.namespace.noConfusion... ok
Checking: term_×_... ok
Checking: String.Internal.offsetOfPos... ok
Checking: DoResultPRBC.break.sizeOf_spec... ok
Checking: imp_not_self... ok
Checking: Hashable.noConfusionType... ok
Checking: Hashable.noConfusion... ok
Checking: Substring.Raw.Internal.drop... ok
Checking: Lean.Macro.Methods.recOn... ok
Checking: term_∧_... ok
Checking: Sum.inr.elim... ok
Checking: DoResultBC.break.elim... ok
Checking: Id.instOfNat... ok
Checking: imp_iff_right... ok
Checking: true_imp_iff... ok
Checking: MonadLiftT.ctorIdx... ok
Checking: Lean.Parser.Tactic.tacticRwa__... ok
Checking: Int.instLawfulBEq... ok
Checking: CoeHTC.mk.noConfusion... ok
Checking: Task._sizeOf_1... ok
Checking: Task._sizeOf_inst... ok
Checking: Task.pure.sizeOf_spec... ok
Checking: CoeTail.recOn... ok
Checking: List.isSuffixOf.eq_1... ok
Checking: Quotient.rec... ok
Checking: ForM.noConfusionType... ok
Checking: ForM.noConfusion... ok
Checking: Nat.instTransLeLt... ok
Checking: getElem_congr_coll... ok
Checking: List.takeWhile_nil... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen<=_... ok
Checking: DoResultSBC.continue.inj... ok
Checking: Eq.recOn... ok
Checking: _private.Init.Core.0.eqRec_heq.match_1_1... ok
Checking: eqRec_heq... ok
Checking: Lean.Parser.Tactic.repeat1'... ok
Checking: instDecidableDite... ok
Checking: recSubsingleton... ok
Checking: PULift.ctorIdx... ok
Checking: instInhabitedProp... ok
Checking: List.unzip_cons... FAIL
Checking: String.Internal.nextWhile... ok
Checking: List.countP... ok
Checking: List.count... ok
Checking: Lean.Meta.DSimp.Config.zetaUnused... ok
Checking: Subtype.mk.injEq... ok
Checking: instToStringList... ok
Checking: Array.instToString... ok
Checking: Alternative.ctorIdx... ok
Checking: PSigma.Lex.recOn... ok
Checking: Lean.Parser.Tactic.Grind.showTrue... ok
Checking: List.intersperse_cons₂... ok
Checking: Option.getDM_some... FAIL
Checking: Nat.blt_eq... ok
Checking: Nat.mul_add_mod_self_left... ok
Checking: Subsingleton.recOn... ok
Checking: OrElse.recOn... ok
Checking: Lean.Parser.Tactic.tacticUnhygienic_... ok
Checking: List.findSomeRev?... ok
Checking: instMonadExceptOfExceptTOfMonad... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_lt_sub_left.match_1_1... ok
Checking: Nat.sub_lt_sub_left... ok
Checking: term_⊆_... ok
Checking: Lean.Grind.Config.mbtc... ok
Checking: Add.mk.noConfusion... ok
Checking: ULift.up_down... ok
Checking: Fin.instDiv... ok
Checking: Std.Format.brecOn.eq... ok
Checking: guard... ok
Checking: Relation.TransGen.trans... ok
Checking: _private.Init.Data.List.Basic.0.List.isPrefixOf.match_1.splitter... ok
Checking: _private.Init.Data.List.Basic.0.List.isPrefixOf.match_1.eq_2... ok
Checking: List.isPrefixOf.eq_def... ok
Checking: List.isPrefixOf.eq_2... ok
Checking: Lean.numLitKind... ok
Checking: Lean.Parser.Tactic.Grind.grind_ref__1... ok
Checking: Sum.nonemptyLeft... ok
Checking: instReprId_1... ok
Checking: Lean.Parser.Tactic.liftLets... ok
Checking: Std.Total.recOn... ok
Checking: List.nil_removeAll... ok
Checking: Lean.Parser.commandSeal__... ok
Checking: Lean.Parser.Tactic.nativeDecide... ok
Checking: Bool.true.sizeOf_spec... ok
Checking: Lean.Parser.Tactic.tacticNofun... ok
Checking: HOrElse.recOn... ok
Checking: Substring.Raw.mk.sizeOf_spec... ok
Checking: PUnit.eq_punit... ok
Checking: Std.Refl.refl... ok
Checking: Lean.Parser.Tactic.mpureIntroMacro... ok
Checking: Lean.reduceBool... ok
Checking: Lean.ofReduceBool... ok
Checking: Hashable.recOn... ok
Checking: List.find?... ok
Checking: List.find?_nil... ok
Checking: Nat.succ.elim... ok
Checking: Lean.Meta.DSimp.Config.beta... ok
Checking: Std.LawfulCommIdentity.casesOn... ok
Checking: Hashable.hash... ok
Checking: HMul.ctorIdx... ok
Checking: Lean.Parser.Tactic.Grind.casesTrace... ok
Checking: or_self_right... ok
Checking: Lean.Parser.Tactic.showTerm... ok
