Getting declarations... 10953 found
(caching disabled)
Checking: Prod.snd_swap... ok
Checking: List.getLast_append_left._proof_1... ok
Checking: List.getLast_append_left... ok
Checking: Lean.Meta.TransparencyMode.all.elim... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.or_of_isNone.match_1_1... ok
Checking: Option.or_of_isNone... ok
Checking: of_iff_true... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.isSome_merge._simp_1_1... ok
Checking: Option.isSome_merge... ok
Checking: neq_of_not_iff... ok
Checking: term∅... ok
Checking: and_rotate... ok
Checking: ForInStep.yield.sizeOf_spec... ok
Checking: instLawfulBEqChar... ok
Checking: List.head_replace._proof_1... ok
Checking: List.head_replace... ok
Checking: Bool.not_eq... ok
Checking: id_eq... ok
Checking: List.and_cons... ok
Checking: Lean.Parser.Tactic.substVars... ok
Checking: EStateM.instInhabited... ok
Checking: List.flatten_singleton... ok
Checking: Lean.Syntax.brecOn_2.go... ok
Checking: Lean.Syntax.brecOn_2... ok
Checking: StateCpsT.run'_eq... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.succ_succ_ne_one.match_1_1... ok
Checking: Nat.succ_succ_ne_one... ok
Checking: List.intersperseTR.eq_3... ok
Checking: One.recOn... ok
Checking: instReprAtomUInt32... ok
Checking: _private.Init.Data.List.Lemmas.0.List.exists_mem_nil.match_1_1... ok
Checking: List.exists_mem_nil... ok
Checking: DoResultPR.return.inj... ok
Checking: Nat.instLawfulIdentityHAddOfNat... ok
Checking: Lean.Parser.Tactic.Grind.showLocalThms... ok
Checking: Option.max_some_none... ok
Checking: MProd._sizeOf_1... ok
Checking: MProd._sizeOf_inst... ok
Checking: MProd.mk.sizeOf_spec... ok
Checking: HXor.ctorIdx... ok
Checking: LawfulBEq.casesOn... ok
Checking: Quotient.recOnSubsingleton... ok
Checking: Option.pmap_none... ok
Checking: List.getLast?_singleton... ok
Checking: Option.max_none_none... ok
Checking: String.ofByteArray.injEq... ok
Checking: Iff.rec... ok
Checking: Std.Total.total... ok
Checking: Lean.Parser.Tactic.Conv.pattern... ok
Checking: List.mem_of_mem_tail... ok
Checking: and_congr_left'... ok
Checking: Nat.eq_of_mul_eq_mul_right... ok
Checking: ne_of_mem_of_not_mem'... ok
Checking: UInt64.recOn... ok
Checking: Nat.Linear.Expr.eq_of_toNormPoly_eq... ok
Checking: term#[_,]... ok
Checking: Lean.Syntax.atom.noConfusion... ok
Checking: Lean.Syntax.atom.injEq... ok
Checking: funext_iff... ok
Checking: Option.bind_comm... ok
Checking: Lean.Parser.Tactic.tacticAssumption_mod_cast_... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_iff_append.match_1_1... ok
Checking: List.mem_iff_append... ok
Checking: PSum.inr.inj... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.prefixJoin.match_1... ok
Checking: Std.Format.prefixJoin... ok
Checking: Option.min_eq_left_of_lt... ok
Checking: List.forIn'_nil... FAIL
Checking: Lean.Parser.Tactic.bvNormalizeMacro... ok
Checking: instToStringId_1... ok
Checking: Std.Format.text.sizeOf_spec... ok
Checking: Nat.not_lt_of_gt... ok
Checking: Option.toList_some... ok
Checking: term_∩_... ok
Checking: _private.Init.Core.0.Exists.of_psigma_prop.match_1_1... ok
Checking: Exists.of_psigma_prop... ok
Checking: precMin... ok
Checking: instNonemptyMProd... ok
Checking: List.filterMap.eq_1... ok
Checking: Option.pfilter_eq_pbind_ite... ok
Checking: Option.pbind_eq_bind... ok
Checking: Lean.Macro.Methods.getCurrNamespace... ok
Checking: List.foldl_flip_cons_eq_append'... ok
Checking: unexpandExists... ok
Checking: DoResultSBC._sizeOf_1... ok
Checking: DoResultSBC._sizeOf_inst... ok
Checking: DoResultSBC.pureReturn.sizeOf_spec... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.FlattenAllowability.shouldFlatten._sparseCasesOn_1... ok
Checking: _private.Init.Data.Format.Basic.0.Std.Format.FlattenAllowability.shouldFlatten.match_1... ok
Checking: Std.Format.FlattenAllowability.shouldFlatten... ok
Checking: List.lengthTRAux.eq_1... ok
Checking: Lean.Internal.hasLLVMBackend... ok
Checking: List.findSome?_eq_findSomeM?... ok
Checking: Union.union... ok
Checking: Lean.insertUnexpander... ok
Checking: Classical.propComplete... ok
Checking: tacticDecreasing_tactic... ok
Checking: List.nil_lex_cons... ok
Checking: have_unused'... ok
Checking: Fin.mk.inj... ok
Checking: List.flatMapM... ok
Checking: Bool.ite_eq_false... ok
Checking: Lean.Meta.DSimp.instInhabitedConfig... ok
Checking: Std.Format.defUnicode... ok
Checking: Nat.Linear.PolyCnstr.noConfusion... ok
Checking: Nat.Linear.PolyCnstr.mk.noConfusion... ok
Checking: Nat.Linear.PolyCnstr.mk.inj... ok
Checking: Lean.Meta.ApplyConfig.allowSynthFailures... ok
Checking: thunkCoe... ok
Checking: Nat.sub_one_mul... ok
Checking: Lean.isGreek... ok
Checking: instToBoolBool... ok
Checking: Bool.le_true... ok
Checking: _private.Init.Control.EState.0.EStateM.fromStateM.match_1... ok
Checking: EStateM.fromStateM... ok
Checking: XorOp.recOn... ok
Checking: Classical.not_and_iff_not_or_not... ok
Checking: Not.intro... ok
Checking: Exists.choose.congr_simp... ok
Checking: Prod.mk.inj... ok
Checking: Nat.lt_eq... ok
Checking: tacticDecreasing_trivial... ok
Checking: exists₂_imp... ok
Checking: UInt64.toUInt32... ok
Checking: Lean.Meta.Simp.NormCastConfig.mk.injEq... ok
Checking: ExceptT.instMonadFunctor... ok
Checking: STWorld.noConfusionType... ok
Checking: STWorld.noConfusion... ok
Checking: List.get_of_mem... ok
Checking: _private.Init.Data.List.Lemmas.0.List.mem_iff_get.match_1_1... ok
Checking: List.mem_iff_get... ok
Checking: LawfulApplicative.casesOn... ok
Checking: instHAndThenOfAndThen... ok
Checking: Option.orElse_some... ok
Checking: List.ne_nil_of_tail_ne_nil... ok
Checking: HOrElse.rec... ok
Checking: HOrElse.casesOn... ok
Checking: HOrElse.noConfusionType... ok
Checking: OptionT.run_seq... FAIL
Checking: _private.Init.Control.Lawful.Instances.0.OptionT.run_seqRight.match_1_1... ok
Checking: OptionT.run_seqRight... ok
Checking: Bool.cond_eq_false_distrib... ok
Checking: SizeOf.recOn... ok
Checking: instHashableString... ok
Checking: Lean.binderPred.quot... ok
Checking: MonadState.ctorIdx... ok
Checking: instIdempotentOpAnd... ok
Checking: List.any_flatten... ok
Checking: Nat.le_eq... ok
Checking: List.append_cancel_left_eq... ok
Checking: List.concat_inj_right... ok
Checking: Array.getElem?_toList... ok
Checking: Option.SomeLtNone.le... ok
Checking: HAndThen.mk.noConfusion... ok
Checking: _private.Init.MetaTypes.0.Lean.Meta.DSimp.instBEqConfig.beq.match_1... ok
Checking: Lean.Meta.DSimp.instBEqConfig.beq... ok
Checking: Lean.Meta.DSimp.instBEqConfig... ok
Checking: Lean.Macro.addMacroScope... ok
Checking: Nat.lt_of_add_left_lt... ok
Checking: Option.guard.eq_1... ok
Checking: EStateM.Backtrackable.mk.noConfusion... ok
Checking: Lean.Grind.GrobnerConfig.mk.inj... ok
Checking: List.dropLast_concat... ok
Checking: List.zipWith_cons_cons... FAIL
Checking: Option.guard_beq_some... ok
Checking: term_<*_... ok
Checking: Lean.Parser.Tactic.tacticExfalso... ok
Checking: _private.Init.Meta.Defs.0.Lean.Syntax.getTrailingSize.match_1... ok
Checking: Lean.Syntax.getTrailingSize... ok
Checking: term_<*>_... ok
Checking: Fin.castLT... ok
Checking: tacticClean_wf... ok
Checking: Nat.ne_zero_iff_zero_lt... ok
Checking: Nat.instNeZeroHPow... ok
Checking: Bool.and_not_self... ok
Checking: Lean.Grind.Config.zeta... ok
Checking: List.isEmpty_reverse... ok
Checking: Bool.decide_true_eq... ok
Checking: ReprTuple.recOn... ok
Checking: Char.repr... ok
Checking: dite.congr_simp... ok
Checking: instReprUnit... ok
Checking: Nat.lt_succ_of_lt... ok
Checking: SizeOf.ctorIdx... ok
Checking: forall_prop_of_true... ok
Checking: Option.not_comp_isNone... ok
Checking: List.decidableLE... ok
Checking: UInt16.decEq._proof_1... ok
Checking: UInt16.decEq._proof_2... ok
Checking: UInt16.decEq... ok
Checking: Option.none.elim... ok
Checking: Lean.Parser.Attr.wf_preprocess... ok
Checking: List.eraseDups.eq_1... ok
Checking: StateT.run_monadLift... ok
Checking: Lean.Parser.Tactic.Conv.rhs... ok
Checking: instDecidableEqOfLawfulBEq._proof_1... ok
Checking: instDecidableEqOfLawfulBEq... ok
Checking: Lean.MonadNameGenerator.noConfusion... ok
Checking: Lean.MonadNameGenerator.mk.noConfusion... ok
Checking: _private.Init.Data.List.Lemmas.0.List.flatten.match_1.splitter... ok
Checking: List.flatten.eq_def... ok
Checking: ExceptCpsT.runCatch_lift... ok
Checking: Lean.Parser.Attr.method_specs_simp... ok
Checking: SDiff.noConfusion... ok
Checking: SDiff.mk.noConfusion... ok
Checking: Lean.Meta.EtaStructMode.toCtorIdx... ok
Checking: Lean.Grind.GrobnerConfig.ctorIdx... ok
Checking: Bool.and_or_inj_right... ok
Checking: subtypeCoe... ok
Checking: DoResultPR.return.elim... ok
Checking: Array.isPrefixOf... ok
Checking: _private.Init.PropLemmas.0.Exists.imp'.match_1_1... ok
Checking: Exists.imp'... ok
Checking: and_iff_left... ok
Checking: _private.Init.Meta.Defs.0.Lean.isAlphanumAscii... ok
Checking: Lean.isIdRestAscii... ok
Checking: Lean.Syntax._sizeOf_2... ok
Checking: Lean.Syntax._sizeOf_3... ok
Checking: Lean.Syntax._sizeOf_3_eq... ok
Checking: Lean.Syntax._sizeOf_2_eq... ok
Checking: Lean.Syntax.node.sizeOf_spec... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.pmap_eq_some_iff._simp_1_4... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.pmap_eq_some_iff._simp_1_5... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.pmap_eq_some_iff._simp_1_6... ok
Checking: Option.pmap_eq_some_iff... ok
Checking: List.forM_nil... FAIL
Checking: Nat.ne_add_one... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_one_eq_self._simp_1_1... ok
Checking: Nat.sub_one_eq_self... ok
Checking: Nat.Linear.Poly.toExpr... ok
Checking: Nat.Linear.PolyCnstr.toExpr... ok
Checking: Array.toListImpl... ok
Checking: Option.associative_merge... ok
Checking: EST.Out.ok.elim... ok
Checking: GetElem?.recOn... ok
Checking: And.elim... ok
Checking: List.foldrRecOn_cons... ok
Checking: HOrElse.noConfusion... ok
Checking: CoeTail.mk.noConfusion... ok
Checking: Lean.Meta.ApplyConfig.recOn... ok
Checking: Lean.Parser.Tactic.Grind.skip... ok
Checking: Lean.fieldIdxKind... ok
Checking: Lean.Syntax.isFieldIdx?... ok
Checking: OfNat.mk.noConfusion... ok
Checking: List.forIn'_eq_forIn'... ok
Checking: instMonadFinallyEST... ok
Checking: _private.Init.Data.List.Lemmas.0.List.forall_mem_flatten._simp_1_1... ok
Checking: _private.Init.Data.List.Lemmas.0.List.forall_mem_flatten._simp_1_2... ok
Checking: List.forall_mem_flatten... ok
Checking: Std.Format.instInhabitedFlattenBehavior.default... ok
Checking: Std.Format.instInhabitedFlattenBehavior... ok
Checking: Bool.xor_not... TIMEOUT
Checking: Lean.Parser.Tactic.first... ok
Checking: EST.Out.error.injEq... ok
Checking: Lean.Parser.Tactic.DecideConfig.zetaReduce... ok
Checking: List.reverse_concat... ok
Checking: List.reverse_eq_concat... ok
Checking: Mod.recOn... ok
Checking: Lean.Parser.Tactic.tacticRefine_lift_... ok
Checking: tacticFunext___... ok
Checking: MonadReaderOf.recOn... ok
Checking: Lean.Parser.Tactic.rintroPat.one... ok
Checking: Seq.noConfusionType... ok
Checking: Seq.noConfusion... ok
Checking: Seq.mk.noConfusion... ok
Checking: ne_self_iff_false... ok
Checking: Lean.Syntax.instEmptyCollectionSepArray... ok
Checking: MonadStateOf.casesOn... ok
Checking: MonadStateOf.noConfusionType... ok
Checking: Lean.Syntax.SepArray.ctorIdx... ok
Checking: Thunk.ctorIdx... ok
Checking: Option.some.sizeOf_spec... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.SomeLtNone.wellFounded_lt.match_1_1... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.SomeLtNone.wellFounded_lt.match_1_3... ok
Checking: Option.SomeLtNone.wellFounded_lt... ok
Checking: EStateM.instMonadFinally... ok
Checking: _private.Init.Data.List.Lemmas.0.List.head?_dropLast._simp_1_1... ok
Checking: List.head?_dropLast... ok
Checking: Lean.Parser.Tactic.rintroPat.binder... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getElem?_append_right.match_1_1... ok
Checking: List.getElem?_append_right... ok
Checking: List.getElem?_append... ok
Checking: Lean.Meta.LiftLetsConfig.ctorIdx... ok
Checking: Lean.Syntax.TSepArray.ofElems... ok
Checking: List.Pairwise.brecOn... ok
Checking: if_true_left... ok
Checking: Nat.lt_of_le_sub_one... ok
Checking: Nat.le_sub_one_iff_lt... ok
Checking: Fin.val_inj... ok
Checking: List.cons_inj_right... ok
Checking: List.getLast!_nil... ok
Checking: List.length_insert_pos... ok
Checking: imp_true_iff... ok
Checking: Option.isSome_of_any... ok
Checking: Option.any_eq_true_iff_get... ok
Checking: Option.get_of_any_eq_true... ok
Checking: Bool.ite_eq_true_else_eq_false... ok
Checking: Lean.Parser.Tactic.Grind.showState... ok
Checking: List.term_<:+_... ok
Checking: term_&&&_... ok
Checking: Option.getD_guard... ok
Checking: instLawfulIdentityAndTrue... ok
Checking: Acc.below.casesOn... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff_succ_lt.match_1_5... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff_succ_lt.match_1_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.lt_pred_iff_succ_lt.match_1_3... ok
Checking: Nat.lt_pred_iff_succ_lt... ok
Checking: _private.Init.Data.Int.Basic.0.Int.zero_ne_one.match_1_1... ok
Checking: Int.zero_ne_one... ok
Checking: instMonadReaderOfOfMonadLift... ok
Checking: Option.min_some_some... ok
Checking: Std.Format.MonadPrettyFormat.endTags... ok
Checking: Array.eraseIdx!... ok
Checking: Int.sign.match_1... ok
Checking: Int.sign... ok
Checking: List.filter_eq_append_iff... ok
Checking: List.append_eq_filter_iff... ok
Checking: Lean.Meta.Occurrences.pos.inj... ok
Checking: instInhabitedPProd... ok
Checking: instDecidableEqUInt16... ok
Checking: Bool.not_bne_not... ok
Checking: Bool.not_xor_not... ok
Checking: Option.min_pfilter_left... ok
Checking: PSum.inhabitedRight... ok
Checking: EStateM.Result.recOn... ok
Checking: UInt32.ofBitVec.inj... ok
Checking: Lean.Parser.Tactic.Conv.focus... ok
Checking: Nat.lt_of_succ_lt... ok
Checking: Option.max_le... ok
Checking: List.cons_beq_cons... ok
Checking: Setoid.ctorIdx... ok
Checking: instLawfulIdentityBoolAndTrue... ok
Checking: Option.getDM_none... ok
Checking: Nat.zero_eq... ok
Checking: List.getElem?_nil... ok
Checking: _private.Init.Data.Fin.Basic.0.Fin.modn_lt.match_1_1... ok
Checking: Fin.modn_lt... ok
Checking: List.foldl_hom... ok
Checking: List.tail?_nil... ok
Checking: Lean.Module.mk.noConfusion... ok
Checking: Prod.map_comp_map... FAIL
Checking: List.filter_reverse... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast_filter_of_pos._simp_1_1... ok
Checking: List.head_filter_of_pos... ok
Checking: List.getLast_filter_of_pos... ok
Checking: Bool.not_bne_self... TIMEOUT
Checking: Bool.not_xor_self... ok
Checking: NonScalar.recOn... ok
Checking: Lean.Parser.Tactic.simpAllArithBang... ok
Checking: Lean.Meta.Rewrite.Config.noConfusion... ok
Checking: _private.Init.Prelude.0.Lean.Syntax.getInfo?.match_1... ok
Checking: Lean.Syntax.getInfo?... ok
Checking: Nat.instTransLe... ok
Checking: ite_iff_left_iff... ok
Checking: Lean.Parser.Tactic.runTac... ok
Checking: List.getLastD_concat... ok
Checking: Bool.if_true_left... ok
Checking: not_not_not... ok
Checking: seqLeft_eq_bind... ok
Checking: _private.Init.Data.List.Lemmas.0.List.exists_mem_of_length_eq_add_one.match_1_1... ok
Checking: List.exists_mem_of_length_eq_add_one... ok
Checking: term_<_... ok
Checking: term_=_... ok
Checking: Lean.Meta.LiftLetsConfig.recOn... ok
Checking: Functor.mk.noConfusion... ok
Checking: Lean.evalPrec... ok
Checking: have_unused_dep'... ok
Checking: Array.erase... ok
Checking: Option.merge_eq_none_iff... ok
Checking: Bool.xor_left_comm... TIMEOUT
Checking: EStateM.instReprResult.match_1... ok
Checking: List.flatten.eq_2... ok
Checking: DoResultSBC.continue.sizeOf_spec... ok
Checking: _private.Init.Meta.Defs.0.Lean.withHeadRefOnly.match_1... ok
Checking: Lean.withHeadRefOnly... ok
Checking: term_-_... ok
Checking: Lean.Grind.Config.recOn... ok
Checking: Lean.Grind.Config.mk.sizeOf_spec... ok
Checking: List.foldlM.eq_1... ok
Checking: Lean.Syntax.Preresolved.namespace.elim... ok
Checking: Lean.Meta.ApplyNewGoals.toCtorIdx... ok
Checking: Nat.two_pos... ok
Checking: Lean.Parser.Tactic.Conv.allGoals... ok
Checking: or_iff_right... ok
Checking: List.filterTR.loop.eq_1... ok
Checking: Bool.lt_iff_le_not_le... ok
Checking: _private.Init.Data.List.Lemmas.0.List.exists_cons_of_length_eq_add_one.match_1_1... ok
Checking: List.exists_cons_of_length_eq_add_one... ok
Checking: ExceptCpsT.instMonadExceptOf... ok
Checking: ExceptCpsT.run_throw... FAIL
Checking: Iff.recOn... ok
Checking: Bool.if_true_right... ok
Checking: _private.Init.Prelude.0.eq_true_of_ne_false.match_1_1... ok
Checking: eq_true_of_ne_false... ok
Checking: List.getElem_cons... ok
Checking: Option.some_eq_ite_none_right... ok
Checking: UInt32.toUInt64._proof_1... ok
Checking: UInt32.toUInt64._proof_2... ok
Checking: UInt32.toUInt64... ok
Checking: liftOption... ok
Checking: Lean.Grind.CutsatConfig.recOn... ok
Checking: Option.right_le_max... ok
Checking: heq_eq_eq... ok
Checking: Array.uget.eq_1... ok
Checking: term_⁻¹... ok
Checking: instNonemptyTask... ok
Checking: _private.Init.Data.List.Lemmas.0.List.getLast_tail.match_1_1... ok
Checking: List.getLast_tail... ok
Checking: List.filter_flatMap... ok
Checking: Lean.Parser.Tactic.Conv.nestedTacticCore... ok
Checking: IntCast.mk.noConfusion... ok
Checking: instNeZeroNatIte... ok
Checking: Lean.Parser.Tactic.generalizeArg... ok
Checking: Lean.Parser.Tactic.generalize... ok
Checking: le_of_le_of_eq... ok
Checking: Lean.Parser.Tactic.mrenameIMacro... ok
Checking: List.sum_reverse_nat... ok
Checking: and_or_right... ok
Checking: Array.anyM.loop._proof_4... ok
Checking: Array.anyM.loop.eq_def... ok
Checking: HDiv.noConfusion... ok
Checking: HDiv.mk.noConfusion... ok
Checking: List.intersperseTR.eq_2... ok
Checking: or_iff_right_of_imp... ok
Checking: Decidable.imp_or'... ok
Checking: _private.Init.Prelude.0.Lean.simpMacroScopesAux.match_1... ok
Checking: _private.Init.Prelude.0.Lean.simpMacroScopesAux... ok
Checking: Lean.Name.simpMacroScopes... ok
Checking: HSMul.noConfusion... ok
Checking: Lean.Parser.Tactic.paren... ok
Checking: Nat.beq.eq_4... ok
Checking: Std.LawfulLeftIdentity.rec... ok
Checking: Std.LawfulLeftIdentity.casesOn... ok
Checking: Option.get!_eq_getD... ok
Checking: ExceptT.run.eq_1... ok
Checking: ST.Ref.toMonadStateOf... ok
Checking: Fin.ctorIdx... ok
Checking: Lean.Macro.State.noConfusionType... ok
Checking: Lean.Macro.State.noConfusion... ok
Checking: Lean.Grind.NoopConfig.mk.sizeOf_spec... ok
Checking: List.insert.eq_1... ok
Checking: Lean.guardMsgsCmd... ok
Checking: _private.Init.Core.0.Exists.elim.match_1_1... ok
Checking: Exists.elim... ok
Checking: Nat.Linear.ExprCnstr.ctorIdx... ok
Checking: HMod.recOn... ok
Checking: Std.Format.FlattenAllowability.allow.injEq... ok
Checking: Lean.Syntax.instReprPreresolved... ok
Checking: List.min?... ok
Checking: List.getElem?_cons_zero... ok
Checking: Option.any_eq_false_iff_get... ok
Checking: Lean.Syntax.instCoeOutSepArrayArray... ok
Checking: AndOp.ctorIdx... ok
Checking: Option.join_none... ok
Checking: Nat.Linear.ExprCnstr.eq_of_toNormPoly_eq... ok
Checking: Int.instNatPow... ok
Checking: Lean.Parser.Tactic.falseOrByContra... ok
Checking: List.tail?_append... ok
Checking: ExceptCpsT.run_bind_lift... FAIL
Checking: List.elem.eq_1... ok
Checking: HShiftLeft.noConfusion... ok
Checking: HShiftLeft.mk.noConfusion... ok
Checking: Bool.eq_self_or... ok
Checking: _private.Init.Data.List.Lemmas.0.List.filterMap_eq_cons_iff._simp_1_1... ok
Checking: List.filterMap_eq_cons_iff... ok
Checking: Fin.val_add_one_le_of_gt... ok
Checking: Nat.eq_of_le_of_lt_succ... ok
Checking: Lean.Meta.Omega.OmegaConfig.splitNatSub... ok
Checking: _private.Init.Meta.Defs.0.Lean.Meta.Occurrences.isAll._sparseCasesOn_1... ok
Checking: _private.Init.Meta.Defs.0.Lean.Meta.Occurrences.isAll.match_1... ok
Checking: Lean.Meta.Occurrences.isAll... ok
Checking: Lean.Parser.Tactic.intro... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.pred_le_iff.match_1_1... ok
Checking: Nat.pred_le_iff... ok
Checking: Nat.pred_le_of_le_succ... ok
Checking: Lean.Syntax.isCharLit?... ok
Checking: instInhabitedSort... ok
Checking: Option.filter.eq_2... ok
Checking: Option.all_eq_false... ok
Checking: Classical.inhabited_of_exists._proof_1... ok
Checking: Classical.inhabited_of_exists... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.sub_le_sub_left.match_1_1... ok
Checking: Nat.sub_le_sub_left... ok
Checking: Nat.mul_sub_div... ok
Checking: PNonScalar.ctorIdx... ok
Checking: Bool.instDecidableExistsOfDecidablePred._proof_1... ok
Checking: Bool.instDecidableExistsOfDecidablePred._proof_2... ok
Checking: Bool.instDecidableExistsOfDecidablePred._proof_3... ok
Checking: Bool.instDecidableExistsOfDecidablePred... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.repeat_eq_repeatTR.go.match_1... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.repeatTR.loop.eq_2... ok
Checking: _private.Init.Data.Nat.Basic.0.Nat.repeat_eq_repeatTR.go... ok
Checking: Nat.repeat_eq_repeatTR... ok
Checking: List.getLast?.eq_2... ok
Checking: instAddUSize... ok
Checking: Array.size_eq_length_toList... ok
Checking: Lean.Parser.Tactic.mrefineMacro... ok
Checking: Bool.eq_true_and_eq_false_self... ok
Checking: ForInStep.done.injEq... ok
Checking: Task.pure.injEq... ok
Checking: Array.toListLitAux.eq_2... ok
Checking: Option.map_id_apply... ok
Checking: List.tail?_cons... ok
Checking: MonadEvalT.ctorIdx... ok
Checking: List.map_id''... ok
Checking: bne_self_eq_false... ok
Checking: bne_self_eq_false'... ok
Checking: Sigma._sizeOf_1... ok
Checking: Sigma._sizeOf_inst... ok
Checking: Sigma.mk.sizeOf_spec... ok
Checking: PSum.inl.inj... ok
Checking: Array.insertIdx!... ok
Checking: Option.map_eq_none_iff... ok
Checking: Nat.superDigitChar... ok
Checking: List.instBEq.eq_1... ok
Checking: List.decide_mem_cons... ok
Checking: dite_then_false... ok
Checking: Option.elim_guard... ok
Checking: ite_eq_dite... ok
Checking: Lean.Parser.Tactic.Grind.grind_filterGen>=_... ok
Checking: List.map_set... ok
Checking: EStateM.Result.ok.injEq... ok
Checking: term_>>>_... ok
Checking: StateT.lift.eq_1... ok
Checking: List.lengthTRAux.eq_2... ok
Checking: Nat.instNeZeroHPowOfNat... ok
Checking: Option.pelim_congr... ok
Checking: Option.pelim_guard... ok
Checking: NeZero.ne'... ok
Checking: Nat.le_add_left_of_le... ok
Checking: Bool.cond_false_right... ok
Checking: Nat.toSuperDigitsAux... ok
Checking: Nat.toSuperDigits... ok
Checking: Bool.eq_true_imp_eq_false... ok
Checking: ForInStep.yield.inj... ok
Checking: Lean.Parser.Tactic.rcases... ok
Checking: ReaderT.orElse... ok
Checking: ReaderT.instAlternativeOfMonad... ok
Checking: Lean.Grind.Config.verbose... ok
Checking: Lean.ParserDescr.trailingNode.sizeOf_spec... ok
Checking: List.mem_singleton_self... ok
Checking: MonadControl.ctorIdx... ok
Checking: List.mem_of_getLast?... ok
Checking: List.getLast_of_getLast?_eq_some... ok
Checking: List.any_eq_not_all_not... ok
Checking: List.intersperse.eq_2... ok
Checking: Option.dite_none_right_eq_some... ok
Checking: ReaderT.instLawfulMonadLift... ok
Checking: List.foldl_map... ok
Checking: instNatCastNat... ok
Checking: Option.filterM.match_1... ok
Checking: Option.filterM... ok
Checking: _private.Init.Data.Option.Lemmas.0.Option.isNone_merge._simp_1_1... ok
Checking: Option.isNone_merge... ok
Checking: Decidable.and_iff_not_not_or_not... ok
Checking: Option.right_lt_of_merge_lt... ok
Checking: Option.merge_eq_some_iff... ok
Checking: Applicative.recOn... ok
Checking: Quotient.exists_rep... ok
Checking: List.findSome?_nil... ok
Checking: LawfulMonad.map_pure'... ok
Checking: Lean.Meta.ExtractLetsConfig.recOn... ok
Checking: instDecidablePredComp... ok
Checking: Lean.Syntax.missing.sizeOf_spec... ok
Checking: Bool.le_of_lt... ok
Checking: List.reverseAux_nil... ok
Checking: List.ext_get... ok
Checking: dbgTraceIfShared... ok
Checking: ShiftLeft.noConfusion... ok
Checking: ShiftLeft.mk.noConfusion... ok
Checking: Except.error.injEq... ok
Checking: _private.Init.Data.Repr.0.Nat.reprArray... ok
Checking: Nat.reprFast... ok
Checking: List.splitAt... ok
Checking: Trans.recOn... ok
Checking: Bool.not_inj... ok
Checking: Nat.lt_le_asymm... ok
Checking: ForM.ctorIdx... ok
Checking: String.Internal.posOf... ok
Checking: List.mem_of_mem_getLast?... ok
Checking: Nat.add_one_le_iff... ok
Checking: Lean.ParserDescr.unary.sizeOf_spec... ok
Checking: Bool.cond_true_left... ok
Checking: Lean.Syntax.instCoeTermTSyntaxConsSyntaxNodeKindMkStr4Nil... ok
Checking: prioHigh... ok
Checking: PSum.inr.elim... ok
Checking: Except.bind.eq_1... ok
Checking: Nat.zero_pow_of_pos... ok
Checking: Sum.inhabitedRight... ok
Checking: Function.id_comp... ok
Checking: Nat.instXorOp... ok
Checking: ReprAtom.ctorIdx... ok
Checking: ULift.recOn... ok
Checking: ReflBEq.recOn... ok
Checking: ShiftRight.recOn... ok
Checking: Lean.Name.str.inj... ok
Checking: List.IsSuffix.eq_1... ok
Checking: List.foldlM_reverse... ok
Checking: List.foldrM_reverse... ok
Checking: instToStringFin... ok
Checking: Lean.Parser.checkSimpFailure... ok
Checking: Lean.Parser.Tactic.anyGoals... ok
Checking: Lean.TSyntax.Compat.instCoeTailArraySyntaxTSyntaxArray... ok
Checking: _private.Init.Data.List.Lemmas.0.List.map_inj_right._simp_1_1... ok
Checking: List.map_inj_right... ok
Checking: _private.Init.Data.List.Lemmas.0.List.map_flatMap.match_1_1... ok
Checking: List.map_flatMap... ok
Checking: List.map_eq_flatMap... ok
Checking: Lean.toolchain... ok
Checking: OptionT.instInhabitedOfPure... ok
Checking: instLawfulFunctorExcept... ok
Checking: instGetElem?OfGetElemOfDecidable... ok
Checking: Nat.add_sub_self_right... ok
Checking: termΣ_,_... ok
Checking: Option.join_le... ok
Checking: List.drop.eq_3... ok
Checking: heq_self_iff_true... ok
Checking: Relation.TransGen.below.rec... ok
Checking: ReaderT.run_bind... FAIL
Checking: ReaderT.run_monadLift... FAIL
